,osmid,geometry,fclass,name
1431,354241867,POINT (-87.6239391 41.8075336),place_of_worship,Progressive Community Church
1432,354241873,POINT (-87.6236613 41.8075336),place_of_worship,Progressive Community Center of the Peoples Church
1433,354241884,POINT (-87.7670017 41.8797541),school,Public Art Workshop
1434,354241895,POINT (-87.6139362 41.6997566),place_of_worship,Pullman Presbyterian Church
1435,354241916,POINT (-87.6753326 41.9069768),place_of_worship,Rehoboth Christian Church
1436,354241928,POINT (-87.6150484 41.7497565),school,Rescue Missionary Christian School
1437,354241944,POINT (-87.6283816 41.7236453),place_of_worship,Resurrection Lutheran Church
1438,354241950,POINT (-87.7053323 41.8591992),place_of_worship,Revelation Church of God in Christ
1439,354241956,POINT (-87.6636619 41.7772557),place_of_worship,Revival Tabernacle
1440,354241961,POINT (-87.6562563 41.9419019),place_of_worship,Resurrection Lutheran Church
1441,354242012,POINT (-87.6661621 41.7792002),place_of_worship,Rainbow Church of Faith
1442,354242082,POINT (-87.7608922 41.9461427),school,Portage Park Day Nursery
1443,354242197,POINT (-87.7764485 41.9500314),place_of_worship,Portage Park Evangelical Covenant Church
1444,354242233,POINT (-87.7114435 41.8525325),place_of_worship,Prayer Temple Church of God in Christ
1445,354242247,POINT (-87.6869987 41.8747548),school,Precious Blood School
1446,354242252,POINT (-87.6869971 41.8748096),place_of_worship,Precious Blood Roman Catholic Church
1447,354242272,POINT (-87.6858886 41.9122545),school,Puerto Rican High School
1448,354242277,POINT (-87.6453301 41.8572552),place_of_worship,Providence of God Roman Catholic Church
1449,354242291,POINT (-87.6881077 41.791422),school,Rachel Carson Elementary School
1450,354242447,POINT (-87.7600569 41.8730876),place_of_worship,Risen Valley Mission Church of God in Christ
