valid_time_gmt,temp
2017-02-10 04:51:00,20.0
2017-03-04 22:51:00,20.0
2017-03-04 23:51:00,19.0
2017-03-05 00:51:00,19.0
2017-03-05 01:51:00,18.0
2017-03-05 02:51:00,18.0
2017-03-05 03:51:00,18.0
2017-03-05 04:51:00,18.0
2017-03-05 05:51:00,17.0
2017-03-05 06:51:00,18.0
2017-03-05 07:51:00,19.0
2017-03-11 05:51:00,20.0
2017-03-11 06:51:00,20.0
2017-05-17 16:51:00,94.0
2017-05-18 12:51:00,94.0
2017-05-18 13:51:00,96.0
2017-05-18 14:51:00,96.0
2017-05-18 15:51:00,96.0
2017-05-18 16:51:00,96.0
2017-05-18 17:51:00,95.0
2017-05-18 18:51:00,94.0
2017-05-19 13:51:00,94.0
2017-05-19 14:51:00,95.0
2017-05-19 15:51:00,95.0
2017-05-19 18:51:00,94.0
2017-06-11 15:51:00,94.0
2017-06-11 16:51:00,94.0
2017-06-12 15:51:00,95.0
2017-06-12 16:51:00,95.0
2017-06-12 17:51:00,94.0
2017-06-13 12:51:00,95.0
2017-06-13 13:51:00,96.0
2017-06-13 14:51:00,97.0
2017-06-13 15:51:00,97.0
2017-06-13 16:51:00,100.0
2017-06-13 17:51:00,98.0
2017-06-13 18:51:00,97.0
2017-06-13 19:51:00,94.0
2017-07-20 13:51:00,94.0
2017-07-20 14:51:00,95.0
2017-07-20 15:51:00,96.0
2017-07-20 16:51:00,94.0
2017-07-20 17:51:00,94.0
