valid_time_gmt,vis
2013-07-01 10:20:00,0.25
2013-07-03 19:31:00,0.5
2013-09-02 12:48:00,0.5
2013-09-02 12:51:00,0.5
2013-11-17 16:14:00,0.5
2013-11-17 16:51:00,0.5
2013-11-17 17:51:00,0.5
2013-11-17 18:51:00,0.5
2013-11-17 19:51:00,0.5
2013-11-17 22:18:00,0.5
2013-11-17 22:51:00,0.5
2013-11-17 23:51:00,0.5
2013-11-18 00:51:00,0.5
2013-11-18 01:39:00,0.5
2013-11-18 01:44:00,0.12
2013-11-18 01:51:00,0.12
2013-11-18 02:51:00,0.12
2013-11-18 03:04:00,0.12
2013-11-18 03:25:00,0.12
2013-11-18 03:51:00,0.12
2013-11-18 04:51:00,0.12
2013-11-23 20:01:00,0.5
2013-11-23 20:06:00,0.5
2013-11-23 20:15:00,0.5
2013-12-05 07:51:00,0.25
2013-12-05 08:39:00,0.12
2013-12-05 08:51:00,0.0
2013-12-05 09:08:00,0.0
2013-12-05 09:44:00,0.0
2013-12-05 09:51:00,0.0
2013-12-05 10:07:00,0.0
2013-12-05 10:51:00,0.0
2013-12-05 11:00:00,0.0
2013-12-05 11:25:00,0.0
2013-12-06 02:40:00,0.0
2013-12-06 02:51:00,0.0
2013-12-06 03:03:00,0.0
2013-12-06 03:51:00,0.0
2013-12-06 04:51:00,0.0
2013-12-10 08:03:00,0.5
2013-12-10 08:12:00,0.5
2013-12-10 08:37:00,0.5
2013-12-10 08:51:00,0.5
2013-12-10 08:59:00,0.5
2013-12-10 09:37:00,0.5
2013-12-10 09:51:00,0.5
2013-12-10 09:54:00,0.5
2013-12-14 18:25:00,0.5
2013-12-14 18:34:00,0.5
2013-12-14 18:51:00,0.5
2013-12-14 19:02:00,0.5
2013-12-14 19:51:00,0.25
2013-12-14 20:15:00,0.25
2013-12-14 20:51:00,0.5
2013-12-14 21:00:00,0.5
2013-12-17 11:45:00,0.5
2013-12-17 11:46:00,0.5
2014-01-02 20:10:00,0.5
2014-01-02 21:14:00,0.5
2014-01-02 21:48:00,0.5
2014-01-02 23:37:00,0.5
2014-01-02 23:51:00,0.5
2014-01-03 02:09:00,0.5
2014-01-03 02:51:00,0.5
2014-01-03 03:51:00,0.5
2014-01-03 04:51:00,0.5
2014-01-03 05:51:00,0.5
2014-01-05 19:30:00,0.25
2014-01-05 19:46:00,0.25
2014-01-05 19:51:00,0.25
2014-01-05 20:51:00,0.25
2014-01-05 21:51:00,0.25
2014-01-05 22:47:00,0.25
2014-01-05 22:51:00,0.25
2014-01-05 23:37:00,0.5
2014-01-05 23:44:00,0.5
2014-01-06 01:51:00,0.5
2014-01-06 02:51:00,0.5
2014-01-06 02:58:00,0.5
2014-01-06 03:18:00,0.25
2014-01-06 03:51:00,0.25
2014-01-06 04:51:00,0.25
2014-01-06 05:51:00,0.25
2014-01-06 06:51:00,0.25
2014-01-10 19:51:00,0.5
2014-01-11 01:14:00,0.25
2014-01-11 01:51:00,0.25
2014-01-11 02:51:00,0.25
2014-01-11 08:35:00,0.5
2014-01-11 08:51:00,0.5
2014-01-11 09:28:00,0.25
2014-01-11 09:51:00,0.25
2014-01-11 12:21:00,0.25
2014-01-11 12:47:00,0.25
2014-01-11 12:51:00,0.25
2014-01-11 15:15:00,0.5
2014-01-11 15:30:00,0.25
2014-01-11 16:08:00,0.5
2014-01-15 08:21:00,0.25
2014-01-15 08:25:00,0.0
2014-01-15 08:37:00,0.0
2014-01-15 08:51:00,0.12
2014-01-15 09:46:00,0.5
2014-01-15 09:51:00,0.5
2014-01-15 21:51:00,0.5
2014-01-15 22:08:00,0.25
2014-01-15 22:51:00,0.25
2014-01-15 23:15:00,0.5
2014-01-15 23:51:00,0.5
2014-01-16 00:51:00,0.5
2014-01-21 09:51:00,0.5
2014-01-21 10:51:00,0.5
2014-01-21 11:51:00,0.5
2014-01-21 12:51:00,0.5
2014-01-21 13:47:00,0.5
2014-01-21 13:51:00,0.5
2014-01-21 14:08:00,0.25
2014-01-21 14:15:00,0.25
2014-01-21 14:51:00,0.25
2014-01-21 15:46:00,0.25
2014-01-21 15:51:00,0.25
2014-01-21 16:19:00,0.25
2014-01-21 16:51:00,0.25
2014-01-21 17:47:00,0.25
2014-01-21 17:51:00,0.25
2014-01-21 18:46:00,0.25
2014-01-21 18:51:00,0.25
2014-01-21 19:44:00,0.5
2014-01-21 19:51:00,0.5
2014-01-21 20:51:00,0.5
2014-02-03 06:03:00,0.5
2014-02-03 06:27:00,0.5
2014-02-03 07:30:00,0.5
2014-02-03 07:51:00,0.5
2014-02-03 08:01:00,0.25
2014-02-03 08:46:00,0.25
2014-02-03 08:51:00,0.5
2014-02-03 09:37:00,0.25
2014-02-03 09:51:00,0.25
2014-02-03 10:51:00,0.25
2014-02-03 11:19:00,0.5
2014-02-03 11:46:00,0.25
2014-02-03 11:51:00,0.5
2014-02-03 12:22:00,0.25
2014-02-03 12:51:00,0.5
2014-02-03 13:51:00,0.5
2014-02-05 03:40:00,0.5
2014-02-05 03:51:00,0.5
2014-02-05 04:15:00,0.25
2014-02-05 04:30:00,0.5
2014-02-05 14:11:00,0.5
2014-02-09 18:59:00,0.5
2014-02-09 19:14:00,0.5
2014-02-09 19:51:00,0.5
2014-02-09 19:59:00,0.5
2014-02-09 20:07:00,0.5
2014-02-13 07:43:00,0.25
2014-02-13 07:51:00,0.25
2014-02-13 08:05:00,0.25
2014-02-13 08:18:00,0.25
2014-02-13 08:26:00,0.25
2014-02-13 08:51:00,0.25
2014-02-14 02:03:00,0.5
2014-02-14 02:51:00,0.5
2014-02-14 03:51:00,0.5
2014-02-15 16:00:00,0.5
2014-02-15 17:28:00,0.5
2014-02-18 05:49:00,0.5
2014-02-18 05:51:00,0.5
2014-02-18 07:13:00,0.5
2014-02-18 07:51:00,0.5
2014-02-21 00:56:00,0.25
2014-02-21 01:23:00,0.25
2014-02-21 01:51:00,0.25
2014-02-21 02:51:00,0.25
2014-02-21 03:51:00,0.25
2014-02-21 04:51:00,0.25
2014-02-21 05:51:00,0.25
2014-02-21 06:51:00,0.5
2014-02-21 09:51:00,0.5
2014-02-21 10:45:00,0.12
2014-02-21 10:51:00,0.12
2014-02-21 11:51:00,0.12
2014-02-21 12:51:00,0.12
2014-02-21 13:51:00,0.12
2014-02-21 14:51:00,0.12
2014-03-30 06:28:00,0.5
2014-03-30 06:49:00,0.25
2014-03-30 06:51:00,0.25
2014-03-30 07:51:00,0.25
2014-04-07 23:48:00,0.5
2014-04-07 23:51:00,0.5
2014-04-08 00:51:00,0.5
2014-04-08 01:38:00,0.5
2014-04-08 01:49:00,0.25
2014-04-08 01:51:00,0.25
2014-04-08 02:51:00,0.25
2014-04-15 06:09:00,0.25
2014-05-01 05:18:00,0.25
2014-05-01 05:29:00,0.25
2014-05-01 05:51:00,0.25
2014-05-01 06:51:00,0.25
2014-05-09 05:59:00,0.5
2014-05-09 06:37:00,0.25
2014-05-09 06:48:00,0.5
2014-05-09 06:51:00,0.5
2014-05-09 07:16:00,0.25
2014-05-09 07:39:00,0.5
2014-05-09 07:51:00,0.5
2014-05-10 00:40:00,0.5
2014-05-10 00:49:00,0.25
2014-05-10 00:51:00,0.25
2014-05-10 01:15:00,0.12
2014-05-10 01:51:00,0.12
2014-05-10 02:51:00,0.12
2014-05-10 03:51:00,0.12
2014-05-10 06:59:00,0.25
2014-05-10 17:22:00,0.5
2014-05-10 17:40:00,0.5
2014-05-15 01:48:00,0.5
2014-05-15 01:51:00,0.5
2014-06-10 04:15:00,0.12
2014-06-10 04:23:00,0.12
2014-06-10 04:51:00,0.12
2014-06-10 05:51:00,0.12
2014-06-10 06:51:00,0.12
2014-06-13 05:45:00,0.12
2014-06-13 05:51:00,0.12
2014-06-13 06:51:00,0.12
2014-06-13 07:51:00,0.12
2014-06-13 08:51:00,0.0
2014-06-13 18:19:00,0.5
2014-08-31 16:48:00,0.25
2014-08-31 16:51:00,0.25
2014-08-31 16:54:00,0.25
2014-11-12 03:03:00,0.25
2014-11-12 03:51:00,0.25
2014-11-12 04:51:00,0.25
2014-11-12 05:11:00,0.25
2014-11-12 06:07:00,0.5
2014-11-12 06:51:00,0.5
2014-11-17 14:36:00,0.5
2014-12-24 03:03:00,0.12
2014-12-24 03:51:00,0.12
2014-12-24 04:19:00,0.12
2014-12-24 04:39:00,0.12
2014-12-24 04:51:00,0.12
2014-12-24 05:51:00,0.12
2014-12-24 08:43:00,0.5
2014-12-24 08:51:00,0.5
2014-12-24 09:00:00,0.5
2014-12-24 09:51:00,0.12
2014-12-24 12:51:00,0.5
2014-12-24 15:56:00,0.5
2014-12-24 16:32:00,0.5
2014-12-24 16:51:00,0.5
2014-12-24 16:55:00,0.5
2014-12-24 17:51:00,0.5
2014-12-24 19:04:00,0.5
2014-12-24 19:51:00,0.5
2014-12-24 20:51:00,0.5
2014-12-24 21:51:00,0.5
2014-12-24 21:59:00,0.25
2014-12-24 22:42:00,0.25
2014-12-24 22:51:00,0.25
2014-12-24 23:51:00,0.25
2015-01-04 04:29:00,0.25
2015-01-04 04:51:00,0.25
2015-01-04 05:24:00,0.25
2015-01-06 11:27:00,0.5
2015-01-09 07:01:00,0.25
2015-01-09 08:07:00,0.5
2015-01-18 14:26:00,0.5
2015-01-18 14:51:00,0.5
2015-01-18 14:58:00,0.5
2015-01-18 15:24:00,0.5
2015-01-18 15:31:00,0.5
2015-01-18 15:51:00,0.5
2015-01-24 01:54:00,0.25
2015-01-24 02:12:00,0.25
2015-01-24 02:36:00,0.25
2015-01-24 02:51:00,0.25
2015-01-24 03:41:00,0.25
2015-01-24 03:51:00,0.25
2015-01-24 04:28:00,0.25
2015-01-24 04:45:00,0.5
2015-01-24 04:51:00,0.5
2015-01-24 05:15:00,0.5
2015-01-26 14:51:00,0.25
2015-01-26 15:35:00,0.25
2015-01-26 15:51:00,0.25
2015-01-26 16:51:00,0.25
2015-01-26 23:57:00,0.25
2015-01-27 00:22:00,0.25
2015-01-27 00:49:00,0.5
2015-01-27 00:51:00,0.5
2015-01-27 01:41:00,0.5
2015-01-27 01:51:00,0.5
2015-01-27 01:59:00,0.5
2015-01-27 02:51:00,0.5
2015-01-27 03:17:00,0.5
2015-01-27 03:51:00,0.5
2015-02-02 01:38:00,0.5
2015-02-02 01:46:00,0.5
2015-02-02 01:51:00,0.5
2015-02-02 02:51:00,0.5
2015-02-02 03:51:00,0.5
2015-02-02 04:42:00,0.5
2015-02-02 04:51:00,0.5
2015-02-02 14:39:00,0.25
2015-02-02 14:51:00,0.25
2015-02-02 15:03:00,0.25
2015-02-02 15:13:00,0.25
2015-02-21 14:51:00,0.5
2015-02-21 19:21:00,0.5
2015-02-21 19:24:00,0.5
2015-02-21 19:51:00,0.5
2015-02-21 20:16:00,0.5
2015-03-01 13:09:00,0.5
2015-03-01 13:38:00,0.5
2015-03-01 13:51:00,0.5
2015-03-01 14:51:00,0.25
2015-03-01 15:05:00,0.25
2015-03-01 15:17:00,0.25
2015-03-01 15:40:00,0.5
2015-03-01 16:03:00,0.5
2015-03-01 16:14:00,0.25
2015-03-01 16:43:00,0.5
2015-03-01 16:51:00,0.5
2015-03-03 16:09:00,0.5
2015-03-03 16:27:00,0.25
2015-03-03 16:51:00,0.25
2015-03-03 17:00:00,0.25
2015-03-03 17:19:00,0.25
2015-03-03 17:37:00,0.25
2015-03-03 17:51:00,0.25
2015-03-05 06:57:00,0.5
2015-03-05 07:08:00,0.5
2015-03-05 07:18:00,0.25
2015-03-05 07:51:00,0.25
2015-03-05 08:33:00,0.25
