valid_time_gmt,max_temp
2017-05-03 00:53:00,89.0
2017-05-04 00:53:00,91.0
2017-05-21 00:53:00,89.0
2017-05-22 00:53:00,89.0
2017-06-18 00:53:00,89.0
2017-06-19 00:53:00,103.0
2017-06-20 00:53:00,94.0
2017-06-22 00:53:00,91.0
2017-06-23 00:53:00,96.0
