valid_time_gmt,wspd
2016-04-04 16:18:00,25.0
2016-04-05 08:52:00,29.0
2016-04-07 10:14:00,25.0
2016-04-07 10:17:00,29.0
2016-04-09 17:52:00,25.0
2016-04-11 14:52:00,25.0
2016-05-02 21:13:00,28.0
2016-05-14 15:04:00,25.0
2016-06-07 15:52:00,25.0
2016-06-16 22:52:00,25.0
2016-07-18 16:22:00,31.0
2016-07-18 16:25:00,32.0
2016-07-18 16:33:00,30.0
2016-08-15 18:28:00,28.0
2016-08-15 20:39:00,25.0
2016-08-15 20:44:00,28.0
2016-08-17 21:14:00,31.0
2016-09-29 05:52:00,25.0
2016-10-09 07:52:00,25.0
2016-10-09 10:52:00,29.0
2016-10-09 11:52:00,32.0
2016-10-09 12:52:00,25.0
2016-10-09 15:52:00,29.0
2016-10-09 17:52:00,26.0
2016-10-21 14:05:00,29.0
2016-10-21 14:08:00,28.0
2016-10-21 14:19:00,26.0
2016-10-22 03:52:00,25.0
2016-10-22 14:52:00,25.0
2016-10-22 15:52:00,25.0
2016-10-28 10:52:00,25.0
2016-10-28 11:52:00,26.0
2016-11-19 14:59:00,26.0
2016-11-19 15:09:00,28.0
2016-11-19 15:52:00,31.0
2016-11-19 16:52:00,25.0
2016-11-20 10:52:00,25.0
2016-11-20 11:52:00,30.0
2016-11-20 12:52:00,30.0
2016-11-20 15:52:00,30.0
2016-11-20 17:52:00,25.0
2016-11-20 18:52:00,29.0
2016-11-20 21:52:00,26.0
2016-12-15 06:52:00,28.0
2016-12-15 13:52:00,31.0
2016-12-18 13:49:00,45.0
2016-12-18 13:52:00,39.0
2016-12-18 14:00:00,29.0
2016-12-18 17:52:00,25.0
2016-12-22 16:52:00,25.0
2016-12-30 09:52:00,28.0
2016-12-31 13:52:00,26.0
2017-01-12 14:52:00,25.0
2017-01-12 15:52:00,29.0
2017-01-23 05:27:00,26.0
2017-01-23 05:52:00,25.0
2017-01-23 08:29:00,26.0
2017-01-23 08:52:00,28.0
2017-01-23 09:15:00,30.0
2017-01-23 09:24:00,26.0
2017-01-23 09:52:00,32.0
2017-01-23 09:55:00,25.0
2017-01-23 10:03:00,33.0
2017-01-23 10:15:00,30.0
2017-01-23 10:26:00,31.0
2017-01-23 10:52:00,31.0
2017-01-23 10:57:00,30.0
2017-01-23 11:28:00,28.0
2017-01-23 11:49:00,32.0
2017-01-23 11:52:00,29.0
2017-01-23 12:00:00,32.0
2017-01-23 12:16:00,31.0
2017-01-23 12:20:00,32.0
2017-01-23 12:33:00,28.0
2017-01-23 12:59:00,25.0
2017-01-26 15:52:00,30.0
2017-02-09 04:52:00,25.0
2017-02-09 05:08:00,30.0
2017-02-09 09:52:00,33.0
2017-02-09 10:52:00,31.0
2017-02-09 14:52:00,30.0
2017-02-09 17:03:00,25.0
2017-02-09 18:52:00,25.0
2017-02-09 20:52:00,28.0
2017-02-12 23:22:00,52.0
2017-02-13 02:52:00,25.0
2017-02-13 07:52:00,33.0
2017-02-13 10:52:00,29.0
2017-02-13 11:52:00,26.0
2017-02-13 13:52:00,26.0
2017-02-13 14:52:00,25.0
2017-02-15 15:52:00,28.0
2017-02-25 15:19:00,26.0
2017-02-25 15:22:00,25.0
2017-03-01 12:52:00,26.0
2017-03-01 13:49:00,39.0
2017-03-01 13:52:00,26.0
2017-03-02 02:52:00,28.0
2017-03-02 10:52:00,28.0
2017-03-03 13:52:00,28.0
2017-03-07 11:52:00,26.0
2017-03-07 13:52:00,25.0
2017-03-08 03:36:00,26.0
2017-03-14 06:25:00,25.0
2017-03-14 07:52:00,25.0
2017-03-14 08:52:00,29.0
2017-03-14 09:02:00,30.0
2017-03-14 17:52:00,29.0
2017-03-14 21:52:00,28.0
2017-03-15 11:52:00,26.0
2017-03-15 12:52:00,25.0
2017-03-15 17:52:00,25.0
2017-04-06 13:47:00,32.0
2017-04-07 05:52:00,25.0
2017-05-25 17:52:00,25.0
2017-06-19 15:46:00,32.0
2017-06-24 04:35:00,26.0
2017-07-01 16:00:00,26.0
2017-07-14 16:37:00,30.0
2017-07-14 16:44:00,33.0
2017-07-14 16:49:00,36.0
2017-07-14 16:52:00,35.0
2017-07-14 16:55:00,37.0
2017-07-14 17:02:00,35.0
2017-07-22 14:35:00,29.0
2017-07-22 14:46:00,29.0
2017-07-22 14:54:00,25.0
2017-07-22 17:57:00,29.0
2017-08-12 19:58:00,32.0
2017-08-18 17:25:00,26.0
