,uv_index
-143,9.210011282263821e-05
-183,9.210011282263821e-05
-128,9.210011282263821e-05
-215,9.210011282263821e-05
-185,9.210011282263821e-05
9,9.210011282263821e-05
-178,9.210011282263821e-05
-144,9.210011282263821e-05
-176,9.210011282263821e-05
-219,9.210011282263821e-05
-200,9.210011282263821e-05
-218,9.210011282263821e-05
-166,9.210011282263821e-05
-258,9.210011282263821e-05
-332,9.210011282263821e-05
-236,9.210011282263821e-05
-165,9.210011282263821e-05
-194,9.210011282263821e-05
-132,9.210011282263821e-05
-301,9.210011282263821e-05
-205,9.210011282263821e-05
-199,9.210011282263821e-05
-317,9.210011282263821e-05
-328,9.210011282263821e-05
-282,9.210011282263821e-05
-223,9.210011282263821e-05
-265,9.210011282263821e-05
-291,9.210011282263821e-05
-230,6.907508461697865e-05
-296,6.907508461697865e-05
-134,6.907508461697865e-05
-322,6.907508461697865e-05
-320,6.907508461697865e-05
-418,6.907508461697865e-05
-435,6.907508461697865e-05
-295,6.907508461697865e-05
-231,6.907508461697865e-05
-253,6.907508461697865e-05
-262,6.907508461697865e-05
-564,6.907508461697865e-05
-160,6.907508461697865e-05
-350,6.907508461697865e-05
-196,6.907508461697865e-05
-419,6.907508461697865e-05
-323,6.907508461697865e-05
-195,6.907508461697865e-05
-181,6.907508461697865e-05
-351,6.907508461697865e-05
-246,6.907508461697865e-05
-415,6.907508461697865e-05
-343,6.907508461697865e-05
-479,6.907508461697865e-05
-197,6.907508461697865e-05
-206,6.907508461697865e-05
-212,6.907508461697865e-05
-244,6.907508461697865e-05
-326,6.907508461697865e-05
-254,6.907508461697865e-05
-288,6.907508461697865e-05
-170,6.907508461697865e-05
-250,6.907508461697865e-05
-203,6.907508461697865e-05
-235,6.907508461697865e-05
-374,6.907508461697865e-05
-138,6.907508461697865e-05
-401,6.907508461697865e-05
-345,6.907508461697865e-05
-192,6.907508461697865e-05
-216,6.907508461697865e-05
-217,6.907508461697865e-05
-257,6.907508461697865e-05
-208,6.907508461697865e-05
-314,6.907508461697865e-05
-156,6.907508461697865e-05
-335,6.907508461697865e-05
-297,6.907508461697865e-05
-252,6.907508461697865e-05
-303,6.907508461697865e-05
-402,6.907508461697865e-05
-302,6.907508461697865e-05
-378,6.907508461697865e-05
-377,4.6050056411319105e-05
-384,4.6050056411319105e-05
-441,4.6050056411319105e-05
-224,4.6050056411319105e-05
-346,4.6050056411319105e-05
-411,4.6050056411319105e-05
-410,4.6050056411319105e-05
-376,4.6050056411319105e-05
-311,4.6050056411319105e-05
-318,4.6050056411319105e-05
-380,4.6050056411319105e-05
-344,4.6050056411319105e-05
-413,4.6050056411319105e-05
-312,4.6050056411319105e-05
-188,4.6050056411319105e-05
-221,4.6050056411319105e-05
-189,4.6050056411319105e-05
-284,4.6050056411319105e-05
-412,4.6050056411319105e-05
-251,4.6050056411319105e-05
-382,4.6050056411319105e-05
-184,4.6050056411319105e-05
-152,4.6050056411319105e-05
-256,4.6050056411319105e-05
-155,4.6050056411319105e-05
-247,4.6050056411319105e-05
-541,4.6050056411319105e-05
-475,4.6050056411319105e-05
-529,4.6050056411319105e-05
-228,4.6050056411319105e-05
-168,4.6050056411319105e-05
-324,4.6050056411319105e-05
-292,4.6050056411319105e-05
-242,4.6050056411319105e-05
-269,4.6050056411319105e-05
-260,4.6050056411319105e-05
-327,4.6050056411319105e-05
-267,4.6050056411319105e-05
-164,4.6050056411319105e-05
-305,4.6050056411319105e-05
-369,4.6050056411319105e-05
-591,4.6050056411319105e-05
-239,4.6050056411319105e-05
-240,4.6050056411319105e-05
-333,4.6050056411319105e-05
-389,4.6050056411319105e-05
-357,4.6050056411319105e-05
-463,4.6050056411319105e-05
-364,4.6050056411319105e-05
-229,4.6050056411319105e-05
-397,4.6050056411319105e-05
-300,4.6050056411319105e-05
-392,4.6050056411319105e-05
-331,4.6050056411319105e-05
-237,4.6050056411319105e-05
-161,4.6050056411319105e-05
-580,4.6050056411319105e-05
-298,4.6050056411319105e-05
-391,4.6050056411319105e-05
-334,4.6050056411319105e-05
-394,4.6050056411319105e-05
-277,4.6050056411319105e-05
-309,4.6050056411319105e-05
-289,4.6050056411319105e-05
-341,4.6050056411319105e-05
-225,4.6050056411319105e-05
-193,4.6050056411319105e-05
-528,4.6050056411319105e-05
-276,4.6050056411319105e-05
-386,4.6050056411319105e-05
-226,4.6050056411319105e-05
-555,4.6050056411319105e-05
-340,4.6050056411319105e-05
-491,4.6050056411319105e-05
-436,4.6050056411319105e-05
-387,4.6050056411319105e-05
-201,4.6050056411319105e-05
-552,2.3025028205659553e-05
-456,2.3025028205659553e-05
-502,2.3025028205659553e-05
-285,2.3025028205659553e-05
-360,2.3025028205659553e-05
-349,2.3025028205659553e-05
-381,2.3025028205659553e-05
-264,2.3025028205659553e-05
-445,2.3025028205659553e-05
-425,2.3025028205659553e-05
-393,2.3025028205659553e-05
-361,2.3025028205659553e-05
-554,2.3025028205659553e-05
-362,2.3025028205659553e-05
-330,2.3025028205659553e-05
-263,2.3025028205659553e-05
-390,2.3025028205659553e-05
-359,2.3025028205659553e-05
-549,2.3025028205659553e-05
-417,2.3025028205659553e-05
-385,2.3025028205659553e-05
-353,2.3025028205659553e-05
-321,2.3025028205659553e-05
-482,2.3025028205659553e-05
-483,2.3025028205659553e-05
-512,2.3025028205659553e-05
-355,2.3025028205659553e-05
-420,2.3025028205659553e-05
-388,2.3025028205659553e-05
-356,2.3025028205659553e-05
-287,2.3025028205659553e-05
-383,2.3025028205659553e-05
-511,2.3025028205659553e-05
-423,2.3025028205659553e-05
-421,2.3025028205659553e-05
-325,2.3025028205659553e-05
-293,2.3025028205659553e-05
-582,2.3025028205659553e-05
-422,2.3025028205659553e-05
-348,2.3025028205659553e-05
-286,2.3025028205659553e-05
-358,2.3025028205659553e-05
-294,2.3025028205659553e-05
-551,2.3025028205659553e-05
-478,2.3025028205659553e-05
-542,2.3025028205659553e-05
-455,2.3025028205659553e-05
-316,2.3025028205659553e-05
-299,2.3025028205659553e-05
-266,2.3025028205659553e-05
-562,2.3025028205659553e-05
-467,2.3025028205659553e-05
-210,2.3025028205659553e-05
-440,2.3025028205659553e-05
-274,2.3025028205659553e-05
-530,2.3025028205659553e-05
-280,2.3025028205659553e-05
-273,2.3025028205659553e-05
-339,2.3025028205659553e-05
-465,2.3025028205659553e-05
-449,2.3025028205659553e-05
-272,2.3025028205659553e-05
-304,2.3025028205659553e-05
-569,2.3025028205659553e-05
-400,2.3025028205659553e-05
-403,2.3025028205659553e-05
-307,2.3025028205659553e-05
-234,2.3025028205659553e-05
-437,2.3025028205659553e-05
-566,2.3025028205659553e-05
-342,2.3025028205659553e-05
-310,2.3025028205659553e-05
-278,2.3025028205659553e-05
-182,2.3025028205659553e-05
-405,2.3025028205659553e-05
-533,2.3025028205659553e-05
-275,2.3025028205659553e-05
10,2.3025028205659553e-05
-407,2.3025028205659553e-05
-375,2.3025028205659553e-05
-308,2.3025028205659553e-05
-372,2.3025028205659553e-05
-500,2.3025028205659553e-05
-432,2.3025028205659553e-05
-464,2.3025028205659553e-05
-496,2.3025028205659553e-05
-406,2.3025028205659553e-05
-507,2.3025028205659553e-05
-443,2.3025028205659553e-05
-347,2.3025028205659553e-05
-315,2.3025028205659553e-05
-283,2.3025028205659553e-05
-556,2.3025028205659553e-05
-395,2.3025028205659553e-05
-281,2.3025028205659553e-05
-427,2.3025028205659553e-05
-459,2.3025028205659553e-05
-540,2.3025028205659553e-05
-508,2.3025028205659553e-05
-476,2.3025028205659553e-05
-444,2.3025028205659553e-05
-461,2.3025028205659553e-05
-429,2.3025028205659553e-05
-186,2.3025028205659553e-05
-558,2.3025028205659553e-05
-526,2.3025028205659553e-05
-494,2.3025028205659553e-05
-430,2.3025028205659553e-05
-366,2.3025028205659553e-05
-270,2.3025028205659553e-05
-442,2.3025028205659553e-05
-474,2.3025028205659553e-05
-506,2.3025028205659553e-05
-527,2.3025028205659553e-05
-367,2.3025028205659553e-05
-271,2.3025028205659553e-05
-560,2.3025028205659553e-05
-249,2.3025028205659553e-05
-545,2.3025028205659553e-05
