valid_time_gmt,uv_index
2013-10-11 11:08:00,-236
2013-10-11 11:15:00,-246
2013-10-11 11:34:00,-271
2013-10-11 11:48:00,-286
2013-10-11 11:52:00,-290
2013-10-11 11:56:00,-294
2013-10-11 12:03:00,-300
2013-10-11 12:22:00,-313
2013-10-11 12:38:00,-320
2013-10-11 12:44:00,-321
2013-10-11 12:52:00,-322
2013-10-11 13:27:00,-313
2013-10-11 13:52:00,-295
2013-10-11 14:21:00,-263
2013-10-11 14:29:00,-252
2013-10-11 14:40:00,-237
2013-10-11 14:52:00,-220
2013-10-11 15:07:00,-197
2013-10-11 15:21:00,-175
2013-10-11 15:52:00,-126
2013-10-12 09:52:00,-117
2013-10-12 10:14:00,-151
2013-10-12 10:49:00,-205
2013-10-12 10:52:00,-209
2013-10-12 11:52:00,-286
2013-10-12 12:22:00,-308
2013-10-12 12:25:00,-310
2013-10-12 12:38:00,-315
2013-10-12 12:52:00,-317
2013-10-12 13:19:00,-312
2013-10-12 13:29:00,-307
2013-10-12 13:52:00,-290
2013-10-12 14:52:00,-215
2013-10-12 15:52:00,-123
2013-10-13 09:52:00,-115
2013-10-13 10:52:00,-206
2013-10-13 11:52:00,-281
2013-10-13 12:52:00,-312
2013-10-13 13:15:00,-308
2013-10-13 13:52:00,-284
2013-10-13 14:52:00,-211
2013-10-13 15:52:00,-120
2013-10-14 10:52:00,-150
2013-10-14 11:52:00,-206
2013-10-14 12:52:00,-228
2013-10-14 13:52:00,-208
2013-10-15 11:52:00,-133
2013-10-15 12:52:00,-148
2013-10-15 13:52:00,-134
2013-10-15 14:52:00,-151
2013-10-16 09:52:00,-108
2013-10-16 10:24:00,-154
2013-10-16 10:52:00,-195
2013-10-16 11:13:00,-224
2013-10-16 11:52:00,-267
2013-10-16 12:52:00,-296
2013-10-16 13:46:00,-274
2013-10-16 13:52:00,-269
2013-10-16 14:26:00,-233
2013-10-16 14:52:00,-198
2013-10-16 15:52:00,-111
2013-10-17 09:52:00,-105
2013-10-17 10:22:00,-110
2013-10-17 10:52:00,-143
2013-10-17 11:52:00,-129
2013-10-17 12:52:00,-143
2013-10-17 13:52:00,-197
2013-10-17 14:52:00,-145
2013-10-18 11:52:00,-127
2013-10-18 12:52:00,-140
2013-10-18 13:52:00,-127
2013-10-19 10:52:00,-137
2013-10-19 11:52:00,-254
2013-10-19 12:52:00,-281
2013-10-19 13:52:00,-255
2013-10-19 14:52:00,-186
2013-10-19 15:28:00,-136
2013-10-21 13:52:00,-120
2013-10-22 10:52:00,-174
2013-10-22 11:52:00,-241
2013-10-22 12:52:00,-267
2013-10-22 13:52:00,-241
2013-10-22 14:52:00,-175
2013-10-23 10:52:00,-127
2013-10-23 11:52:00,-176
2013-10-23 12:52:00,-195
2013-10-23 13:52:00,-176
2013-10-23 14:52:00,-127
2013-10-24 11:52:00,-173
2013-10-24 12:52:00,-192
2013-10-24 13:52:00,-173
2013-10-24 14:52:00,-125
2013-10-25 11:52:00,-112
2013-10-27 10:52:00,-158
2013-10-27 11:52:00,-164
2013-10-27 12:52:00,-120
2013-10-27 13:52:00,-108
2013-10-28 10:52:00,-115
2013-10-28 11:52:00,-216
2013-10-28 12:52:00,-240
2013-10-28 13:52:00,-216
2013-10-28 14:52:00,-154
2013-10-30 10:14:00,-103
2013-10-30 10:52:00,-111
2013-10-30 11:52:00,-155
2013-10-30 12:36:00,-171
2013-10-30 12:52:00,-172
2013-10-30 13:52:00,-208
2013-10-31 10:52:00,-146
2013-10-31 11:52:00,-205
2013-10-31 12:52:00,-227
2013-10-31 13:52:00,-204
2013-10-31 14:52:00,-145
2013-11-01 10:39:00,-124
2013-11-01 10:52:00,-139
2013-11-01 11:52:00,-196
2013-11-01 12:52:00,-218
2013-11-01 13:52:00,-145
2013-11-01 14:52:00,-103
2013-11-02 11:52:00,-143
2013-11-02 12:52:00,-159
2013-11-02 13:52:00,-143
2013-11-02 14:52:00,-135
2013-11-03 11:52:00,-103
2013-11-04 10:52:00,-138
2013-11-04 11:52:00,-206
2013-11-04 12:52:00,-185
2013-11-04 13:52:00,-130
2013-11-05 09:52:00,-128
2013-11-05 10:52:00,-182
2013-11-05 11:52:00,-203
2013-11-05 12:52:00,-181
2013-11-05 13:52:00,-127
2013-11-06 10:52:00,-133
2013-11-06 12:52:00,-132
2013-11-07 09:52:00,-123
2013-11-07 10:52:00,-175
2013-11-07 11:33:00,-193
2013-11-07 11:52:00,-195
2013-11-07 11:59:00,-195
2013-11-07 12:22:00,-190
2013-11-07 12:44:00,-180
2013-11-07 12:52:00,-175
2013-11-07 13:52:00,-122
2013-11-08 10:52:00,-128
2013-11-08 11:52:00,-143
2013-11-08 12:52:00,-128
2013-11-08 13:24:00,-109
2013-11-09 10:52:00,-126
2013-11-09 11:52:00,-141
2013-11-11 09:52:00,-112
2013-11-11 11:52:00,-136
2013-11-11 12:52:00,-121
2013-11-12 09:52:00,-110
2013-11-12 10:52:00,-160
2013-11-12 11:52:00,-179
2013-11-12 12:52:00,-160
2013-11-12 13:52:00,-111
2013-11-13 10:52:00,-117
2013-11-13 11:52:00,-131
2013-11-13 12:52:00,-117
2013-11-15 09:52:00,-103
2013-11-15 10:52:00,-151
2013-11-15 11:52:00,-170
2013-11-15 12:52:00,-152
2013-11-15 13:52:00,-105
2013-11-16 10:31:00,-134
2013-11-16 10:52:00,-148
2013-11-16 11:52:00,-168
2013-11-16 12:02:00,-167
2013-11-16 12:04:00,-167
2013-11-16 12:08:00,-166
2013-11-16 12:52:00,-150
2013-11-16 13:52:00,-103
2013-11-17 10:52:00,-109
2013-11-17 11:52:00,-165
2013-11-17 12:52:00,-147
2013-11-20 10:52:00,-138
2013-11-20 11:52:00,-117
2013-11-21 10:52:00,-136
2013-11-21 11:52:00,-155
2013-11-21 12:52:00,-139
2013-11-22 10:52:00,-134
2013-11-22 11:52:00,-153
2013-11-22 12:52:00,-137
2013-11-23 11:52:00,-112
2013-11-24 11:52:00,-110
2013-11-25 10:52:00,-128
2013-11-25 11:52:00,-109
2013-11-26 10:52:00,-126
2013-11-26 11:00:00,-130
2013-11-26 11:12:00,-135
2013-11-26 11:52:00,-144
2013-11-26 12:29:00,-139
2013-11-26 12:52:00,-130
2013-11-26 13:29:00,-106
2013-11-27 10:52:00,-124
2013-11-27 11:52:00,-142
2013-11-27 12:52:00,-128
2013-11-27 13:10:00,-118
2013-11-30 10:52:00,-118
2013-12-02 10:52:00,-111
2013-12-02 11:52:00,-129
2013-12-02 12:52:00,-117
2013-12-04 10:52:00,-108
2013-12-04 11:52:00,-127
2013-12-04 12:50:00,-116
2013-12-04 12:52:00,-115
2013-12-05 10:52:00,-107
2013-12-05 12:23:00,-123
2013-12-05 12:52:00,-114
2013-12-06 10:52:00,-106
2013-12-06 11:52:00,-124
2013-12-06 12:03:00,-124
2013-12-06 12:10:00,-124
2013-12-06 12:18:00,-123
2013-12-06 12:52:00,-113
2013-12-08 10:52:00,-103
2013-12-08 11:11:00,-112
2013-12-08 11:29:00,-118
2013-12-08 11:31:00,-119
2013-12-08 11:36:00,-120
2013-12-08 11:43:00,-121
2013-12-08 11:52:00,-122
2013-12-08 12:52:00,-111
2013-12-09 11:52:00,-121
2013-12-09 12:20:00,-120
2013-12-09 12:52:00,-111
2013-12-10 11:26:00,-115
2013-12-10 11:42:00,-119
2013-12-10 11:52:00,-120
2013-12-10 11:59:00,-120
2013-12-10 12:12:00,-120
2013-12-10 12:25:00,-118
2013-12-10 12:52:00,-110
2013-12-14 11:52:00,-117
2013-12-14 12:52:00,-108
2013-12-16 12:52:00,-108
2013-12-17 11:52:00,-116
2013-12-17 12:52:00,-107
2013-12-18 12:52:00,-107
2013-12-19 11:52:00,-115
2013-12-19 12:52:00,-107
2013-12-20 11:52:00,-115
2013-12-20 12:52:00,-107
2013-12-22 11:52:00,-115
2013-12-23 11:19:00,-107
2013-12-23 11:23:00,-108
2013-12-23 11:31:00,-111
2013-12-23 11:38:00,-112
2013-12-23 11:52:00,-115
2013-12-23 12:08:00,-116
2013-12-23 12:52:00,-108
2013-12-29 11:24:00,-109
2013-12-29 11:48:00,-116
2013-12-29 11:52:00,-117
2013-12-29 12:13:00,-118
2013-12-29 12:52:00,-111
2013-12-30 11:52:00,-117
2013-12-30 12:52:00,-111
2014-01-02 11:36:00,-112
2014-01-02 11:45:00,-114
2014-01-02 11:52:00,-115
2014-01-02 12:19:00,-117
2014-01-02 12:52:00,-110
2014-01-05 11:52:00,-118
2014-01-05 12:38:00,-117
2014-01-05 12:52:00,-114
2014-01-10 11:14:00,-110
2014-01-10 11:23:00,-114
2014-01-10 11:36:00,-119
2014-01-10 11:52:00,-124
2014-01-10 12:52:00,-120
2014-01-10 13:19:00,-109
2014-01-11 10:58:00,-103
2014-01-11 11:06:00,-107
2014-01-11 11:15:00,-112
2014-01-11 11:24:00,-116
2014-01-11 11:28:00,-118
2014-01-11 11:52:00,-125
2014-01-11 12:12:00,-127
2014-01-11 12:15:00,-127
2014-01-11 12:33:00,-126
2014-01-11 12:52:00,-122
2014-01-11 12:58:00,-120
2014-01-11 13:02:00,-118
2014-01-11 13:06:00,-117
2014-01-11 13:12:00,-114
2014-01-13 11:52:00,-128
2014-01-13 12:52:00,-125
2014-01-14 10:52:00,-103
2014-01-14 11:52:00,-129
2014-01-14 12:16:00,-132
2014-01-14 12:43:00,-129
2014-01-14 12:52:00,-127
2014-01-14 13:16:00,-117
2014-01-15 10:52:00,-104
2014-01-15 12:52:00,-128
2014-01-15 13:35:00,-108
2014-01-20 11:52:00,-104
2014-01-20 12:52:00,-103
2014-01-21 10:52:00,-113
2014-01-21 11:04:00,-121
2014-01-21 11:20:00,-130
2014-01-21 11:25:00,-132
2014-01-21 11:35:00,-137
2014-01-21 11:52:00,-142
2014-01-21 12:14:00,-146
2014-01-21 12:25:00,-146
2014-01-21 12:52:00,-141
2014-01-21 13:00:00,-138
2014-01-21 13:15:00,-131
2014-01-21 13:44:00,-114
2014-01-21 13:52:00,-109
2014-01-23 11:52:00,-109
2014-01-23 13:41:00,-121
2014-01-25 10:52:00,-120
2014-01-25 11:52:00,-152
2014-01-25 12:52:00,-150
2014-01-26 11:52:00,-115
2014-01-26 12:52:00,-114
2014-01-26 13:52:00,-120
2014-01-28 10:52:00,-126
2014-01-28 11:52:00,-159
2014-01-28 12:52:00,-158
2014-01-28 13:52:00,-124
2014-01-31 11:52:00,-125
2014-02-01 11:52:00,-114
2014-02-01 12:52:00,-114
2014-02-02 11:52:00,-116
2014-02-02 12:52:00,-156
2014-02-02 13:52:00,-124
2014-02-03 10:52:00,-126
2014-02-03 11:19:00,-145
2014-02-03 11:34:00,-152
2014-02-03 11:52:00,-159
2014-02-03 12:52:00,-159
2014-02-03 12:59:00,-157
2014-02-03 13:04:00,-155
2014-02-03 13:10:00,-152
2014-02-03 13:22:00,-146
2014-02-03 13:52:00,-126
2014-02-04 10:52:00,-129
2014-02-04 11:52:00,-162
2014-02-04 12:52:00,-162
2014-02-04 13:52:00,-129
2014-02-05 10:48:00,-128
2014-02-05 10:52:00,-131
2014-02-05 11:07:00,-142
2014-02-05 11:19:00,-150
2014-02-05 11:52:00,-165
2014-02-05 12:42:00,-167
2014-02-05 12:52:00,-165
2014-02-05 13:52:00,-132
2014-02-06 10:52:00,-134
2014-02-06 11:52:00,-168
2014-02-06 12:52:00,-168
2014-02-07 12:52:00,-127
2014-02-08 10:52:00,-139
2014-02-08 11:52:00,-174
2014-02-08 12:52:00,-174
2014-02-08 13:20:00,-162
2014-02-08 13:52:00,-140
2014-02-09 10:52:00,-106
2014-02-09 11:52:00,-177
2014-02-09 12:52:00,-178
2014-02-09 13:52:00,-143
2014-02-10 10:52:00,-145
2014-02-10 11:52:00,-181
2014-02-10 12:52:00,-181
2014-02-10 13:52:00,-145
2014-02-11 10:52:00,-110
2014-02-11 11:52:00,-137
2014-02-11 12:52:00,-137
2014-02-11 13:52:00,-110
2014-02-12 10:52:00,-150
2014-02-12 11:52:00,-187
2014-02-12 12:52:00,-188
2014-02-12 13:52:00,-151
2014-02-13 10:29:00,-132
2014-02-13 10:52:00,-153
2014-02-13 11:52:00,-191
2014-02-13 12:01:00,-194
2014-02-13 12:10:00,-195
2014-02-13 12:33:00,-196
2014-02-13 12:52:00,-191
2014-02-13 13:52:00,-154
2014-02-13 14:44:00,-104
2014-02-15 09:56:00,-103
2014-02-15 10:21:00,-130
2014-02-15 10:35:00,-144
2014-02-15 10:41:00,-149
2014-02-15 10:44:00,-152
2014-02-15 10:52:00,-160
2014-02-15 10:54:00,-161
2014-02-15 11:52:00,-198
2014-02-15 12:07:00,-202
2014-02-15 12:19:00,-203
2014-02-15 12:43:00,-201
2014-02-15 12:52:00,-198
2014-02-15 13:52:00,-161
2014-02-16 11:52:00,-150
2014-02-16 12:52:00,-151
2014-02-16 13:52:00,-122
2014-02-16 14:52:00,-103
2014-02-19 09:52:00,-109
2014-02-19 10:52:00,-173
2014-02-19 10:57:00,-177
2014-02-19 11:20:00,-196
2014-02-19 11:42:00,-156
2014-02-19 11:52:00,-159
2014-02-19 12:11:00,-107
2014-02-19 12:52:00,-104
2014-02-20 10:52:00,-131
2014-02-20 11:52:00,-162
2014-02-20 12:52:00,-162
2014-02-20 13:26:00,-199
2014-02-20 13:52:00,-177
2014-02-20 14:52:00,-112
2014-02-21 09:52:00,-114
2014-02-21 10:52:00,-180
2014-02-21 11:44:00,-218
2014-02-21 11:52:00,-221
2014-02-21 12:07:00,-225
2014-02-21 12:52:00,-221
2014-02-21 13:08:00,-214
2014-02-21 13:20:00,-206
2014-02-21 13:26:00,-202
2014-02-21 13:35:00,-195
2014-02-21 13:41:00,-190
2014-02-21 13:45:00,-187
2014-02-21 13:52:00,-180
2014-02-21 14:19:00,-152
2014-02-21 14:52:00,-115
2014-02-22 11:52:00,-168
2014-02-23 09:52:00,-120
2014-02-23 10:52:00,-187
2014-02-23 11:52:00,-171
2014-02-23 12:52:00,-112
2014-02-24 11:52:00,-114
2014-02-25 09:39:00,-110
2014-02-25 09:44:00,-116
2014-02-25 09:52:00,-125
2014-02-25 10:01:00,-136
2014-02-25 10:10:00,-147
2014-02-25 10:20:00,-159
2014-02-25 10:31:00,-172
2014-02-25 10:37:00,-178
2014-02-25 10:52:00,-194
2014-02-25 11:52:00,-238
2014-02-25 12:16:00,-243
2014-02-25 12:37:00,-242
2014-02-25 12:44:00,-240
2014-02-25 12:52:00,-237
2014-02-25 13:16:00,-224
2014-02-25 13:52:00,-194
2014-02-25 14:07:00,-178
2014-02-26 09:52:00,-128
2014-02-26 09:59:00,-137
2014-02-26 10:16:00,-158
2014-02-26 10:22:00,-165
2014-02-26 10:29:00,-173
2014-02-26 10:36:00,-135
2014-02-26 10:52:00,-198
2014-02-26 11:15:00,-219
2014-02-26 11:24:00,-226
2014-02-26 11:44:00,-177
2014-02-26 11:52:00,-180
2014-02-26 12:52:00,-180
2014-02-26 13:52:00,-147
2014-03-01 11:52:00,-121
2014-03-01 12:52:00,-184
2014-03-01 13:52:00,-151
2014-03-02 10:52:00,-155
2014-03-02 11:52:00,-188
2014-03-02 12:52:00,-251
2014-03-02 13:52:00,-206
2014-03-02 14:52:00,-134
2014-03-03 09:33:00,-115
2014-03-03 09:52:00,-140
2014-03-03 10:14:00,-168
2014-03-03 10:52:00,-212
2014-03-03 11:18:00,-236
2014-03-03 11:39:00,-250
2014-03-03 11:45:00,-253
2014-03-03 11:52:00,-256
2014-03-03 12:15:00,-262
2014-03-03 12:21:00,-262
2014-03-03 12:52:00,-255
2014-03-03 13:11:00,-245
2014-03-03 13:26:00,-234
2014-03-03 13:49:00,-212
2014-03-03 13:52:00,-209
2014-03-03 14:04:00,-196
2014-03-03 14:52:00,-136
2014-03-04 09:52:00,-143
2014-03-04 10:52:00,-216
2014-03-04 11:52:00,-261
2014-03-04 12:52:00,-260
2014-03-04 13:52:00,-158
2014-03-04 14:52:00,-103
2014-03-05 09:52:00,-109
2014-03-05 10:52:00,-164
2014-03-05 11:52:00,-198
2014-03-05 12:52:00,-196
2014-03-05 13:52:00,-161
2014-03-05 14:52:00,-105
2014-03-06 09:52:00,-149
2014-03-06 10:17:00,-182
2014-03-06 10:52:00,-224
2014-03-06 11:20:00,-250
2014-03-06 11:52:00,-201
2014-03-06 12:52:00,-200
2014-03-06 13:52:00,-164
2014-03-06 14:52:00,-144
2014-03-07 09:52:00,-153
2014-03-07 10:52:00,-228
2014-03-07 11:52:00,-274
2014-03-07 12:52:00,-272
2014-03-07 13:52:00,-166
2014-03-07 14:52:00,-147
2014-03-08 09:52:00,-116
2014-03-08 10:52:00,-173
2014-03-08 11:52:00,-208
2014-03-08 12:52:00,-136
2014-03-08 13:52:00,-111
2014-03-08 14:52:00,-111
2014-03-10 10:52:00,-163
2014-03-10 11:52:00,-241
2014-03-10 12:52:00,-288
2014-03-10 13:52:00,-213
2014-03-10 14:52:00,-174
2014-03-11 10:52:00,-166
2014-03-11 11:52:00,-182
2014-03-11 12:52:00,-218
2014-03-11 13:52:00,-290
2014-03-11 14:52:00,-177
2014-03-11 15:52:00,-117
2014-03-12 10:52:00,-170
2014-03-12 11:52:00,-249
2014-03-12 12:52:00,-297
2014-03-12 13:52:00,-294
2014-03-12 14:52:00,-241
2014-03-12 15:38:00,-180
2014-03-12 15:52:00,-160
