valid_time_gmt,feels_like
2016-01-23 02:23:00,9.0
2016-01-23 02:52:00,9.0
2016-01-23 03:52:00,10.0
2016-01-23 04:31:00,10.0
2016-01-23 04:37:00,10.0
2016-01-23 04:52:00,9.0
2016-01-23 05:45:00,11.0
2016-01-23 05:52:00,12.0
2016-01-23 06:13:00,12.0
2016-01-23 06:44:00,11.0
2016-01-23 06:52:00,11.0
2016-01-23 07:19:00,10.0
2016-01-23 07:52:00,11.0
2016-01-23 07:59:00,11.0
2016-01-23 08:16:00,11.0
2016-01-23 08:52:00,12.0
2016-01-23 09:52:00,12.0
2016-01-23 10:52:00,13.0
2016-01-23 11:05:00,13.0
2016-01-23 11:25:00,11.0
2016-01-23 11:35:00,13.0
2016-01-23 11:52:00,13.0
2016-01-23 12:52:00,14.0
2016-01-23 13:00:00,12.0
2016-01-23 13:19:00,13.0
2016-01-23 13:43:00,11.0
2016-01-23 13:52:00,12.0
2016-01-23 14:32:00,10.0
2016-01-23 14:52:00,10.0
2016-01-23 15:00:00,9.0
2016-01-23 15:52:00,10.0
2016-01-23 16:04:00,10.0
2016-01-23 16:26:00,10.0
2016-01-23 16:52:00,10.0
2016-01-23 17:18:00,10.0
2016-01-23 17:39:00,12.0
2016-01-23 17:52:00,12.0
2016-01-23 18:49:00,13.0
2016-01-23 18:52:00,12.0
2016-01-23 19:12:00,13.0
2016-01-23 19:43:00,13.0
2016-01-23 19:52:00,12.0
2016-01-23 20:52:00,13.0
2016-01-23 20:59:00,15.0
2016-01-23 21:08:00,14.0
2016-01-23 21:32:00,15.0
2016-01-23 21:52:00,15.0
2016-01-23 21:55:00,16.0
2016-01-23 22:24:00,15.0
2016-01-23 22:32:00,15.0
2016-01-23 22:45:00,15.0
2016-01-23 22:52:00,15.0
2016-01-24 03:52:00,14.0
2016-01-24 04:52:00,11.0
2016-01-24 05:52:00,11.0
2016-01-24 06:52:00,11.0
2016-01-24 08:52:00,13.0
2016-01-24 09:52:00,14.0
2016-01-24 23:52:00,16.0
2016-01-25 05:52:00,10.0
2016-01-25 06:52:00,11.0
2016-01-25 08:52:00,12.0
2016-02-10 20:52:00,14.0
2016-02-10 21:52:00,15.0
2016-02-10 22:52:00,14.0
2016-02-11 00:52:00,16.0
2016-02-11 01:52:00,11.0
2016-02-11 02:52:00,12.0
2016-02-11 03:52:00,12.0
2016-02-11 04:52:00,11.0
2016-02-11 05:52:00,13.0
2016-02-11 06:52:00,10.0
2016-02-11 07:52:00,10.0
2016-02-11 08:52:00,9.0
2016-02-11 09:52:00,10.0
2016-02-11 10:52:00,12.0
2016-02-11 11:52:00,15.0
2016-02-11 13:52:00,15.0
2016-02-11 17:52:00,14.0
2016-02-11 18:52:00,12.0
2016-02-11 19:52:00,14.0
2016-02-11 20:52:00,12.0
2016-02-11 21:52:00,14.0
2016-02-11 22:52:00,12.0
2016-02-11 23:52:00,14.0
2016-02-12 00:52:00,12.0
2016-02-12 01:52:00,13.0
2016-02-12 02:52:00,13.0
2016-02-12 03:52:00,11.0
2016-02-12 05:52:00,12.0
2016-02-12 06:52:00,13.0
2016-02-12 07:52:00,15.0
2016-02-12 09:52:00,16.0
2016-02-13 03:52:00,12.0
2016-02-13 04:52:00,9.0
2016-02-13 05:34:00,9.0
2016-02-13 05:52:00,7.0
2016-02-13 06:52:00,5.0
2016-02-13 07:05:00,8.0
2016-02-13 07:31:00,7.0
2016-02-13 07:38:00,7.0
2016-02-13 07:44:00,8.0
2016-02-13 07:52:00,7.0
2016-02-13 07:59:00,8.0
2016-02-13 08:06:00,8.0
2016-02-13 08:11:00,9.0
2016-02-13 08:22:00,8.0
2016-02-13 08:24:00,7.0
2016-02-13 08:37:00,8.0
2016-02-13 08:42:00,7.0
2016-02-13 08:46:00,6.0
2016-02-13 08:52:00,5.0
2016-02-13 08:56:00,7.0
2016-02-13 09:52:00,5.0
2016-02-13 10:52:00,7.0
2016-02-13 11:52:00,6.0
2016-02-13 12:52:00,6.0
2016-02-13 13:52:00,7.0
2016-02-13 14:52:00,5.0
2016-02-13 15:34:00,7.0
2016-02-13 15:52:00,4.0
2016-02-13 16:52:00,4.0
2016-02-13 17:52:00,4.0
2016-02-13 18:52:00,4.0
2016-02-13 19:52:00,4.0
2016-02-13 20:52:00,2.0
2016-02-13 21:52:00,1.0
2016-02-13 22:52:00,3.0
2016-02-13 23:52:00,2.0
2016-02-14 00:52:00,1.0
2016-02-14 01:52:00,0.0
2016-02-14 02:52:00,3.0
2016-02-14 03:52:00,2.0
2016-02-14 04:52:00,1.0
2016-02-14 05:52:00,1.0
2016-02-14 06:52:00,1.0
2016-02-14 07:52:00,4.0
2016-02-14 08:52:00,6.0
2016-02-14 09:52:00,7.0
2016-02-14 10:52:00,9.0
2016-02-14 11:52:00,11.0
2016-02-14 14:52:00,16.0
2016-02-14 19:52:00,10.0
2016-02-14 20:52:00,11.0
2016-02-14 21:52:00,12.0
2016-02-14 22:52:00,14.0
2016-02-14 22:58:00,14.0
2016-02-14 23:19:00,10.0
2016-02-14 23:37:00,7.0
2016-02-14 23:40:00,7.0
2016-02-14 23:42:00,8.0
2016-02-14 23:52:00,10.0
2016-02-15 00:30:00,9.0
2016-02-15 00:48:00,11.0
2016-02-15 00:52:00,9.0
2016-02-15 01:04:00,9.0
2016-02-15 01:10:00,11.0
2016-02-15 01:31:00,10.0
2016-02-15 01:52:00,11.0
2016-02-15 02:05:00,11.0
2016-02-15 02:24:00,11.0
2016-02-15 02:31:00,11.0
2016-02-15 02:44:00,11.0
2016-02-15 02:52:00,11.0
2016-02-15 03:52:00,11.0
2016-02-15 04:29:00,11.0
2016-02-15 04:39:00,10.0
2016-02-15 04:52:00,11.0
2016-02-15 05:02:00,11.0
2016-02-15 05:43:00,13.0
2016-02-15 05:52:00,13.0
2016-02-15 06:52:00,13.0
2016-02-15 06:55:00,14.0
2016-02-15 07:52:00,14.0
2016-02-15 08:09:00,16.0
2016-02-15 08:52:00,16.0
2016-02-15 09:11:00,13.0
2016-02-15 09:12:00,14.0
2016-02-15 09:26:00,16.0
2016-07-14 11:52:00,103.0
2016-07-14 13:52:00,104.0
2016-07-14 14:16:00,102.0
2016-07-14 14:52:00,102.0
2016-07-14 15:52:00,105.0
2016-07-14 17:52:00,102.0
2016-07-18 12:52:00,103.0
2016-07-18 14:52:00,102.0
2016-07-23 11:52:00,104.0
2016-07-23 12:52:00,104.0
2016-07-23 13:52:00,102.0
2016-07-23 14:52:00,105.0
2016-07-23 15:29:00,105.0
2016-07-23 15:52:00,106.0
2016-07-23 16:52:00,105.0
2016-07-23 17:34:00,104.0
2016-07-23 17:52:00,103.0
2016-07-24 16:52:00,102.0
2016-07-25 10:52:00,107.0
2016-07-25 11:52:00,110.0
2016-07-25 12:52:00,108.0
2016-07-25 13:52:00,112.0
2016-07-25 14:52:00,112.0
2016-07-25 15:52:00,111.0
2016-07-25 16:52:00,103.0
2016-07-25 17:52:00,102.0
2016-07-25 20:52:00,102.0
2016-07-26 12:52:00,102.0
2016-07-26 14:52:00,103.0
2016-07-26 15:52:00,104.0
2016-07-28 13:52:00,102.0
2016-07-28 14:52:00,105.0
2016-07-28 15:52:00,103.0
2016-07-28 16:23:00,103.0
2016-08-10 12:52:00,102.0
2016-08-10 13:52:00,102.0
2016-08-10 14:52:00,102.0
2016-08-11 10:52:00,102.0
2016-08-11 11:52:00,102.0
2016-08-11 12:52:00,105.0
2016-08-11 13:52:00,106.0
2016-08-11 14:52:00,106.0
2016-08-11 15:52:00,106.0
2016-08-12 10:52:00,103.0
2016-08-12 11:52:00,106.0
2016-08-12 12:52:00,108.0
2016-08-12 13:52:00,108.0
2016-08-12 14:52:00,109.0
2016-08-12 15:52:00,109.0
2016-08-12 16:52:00,109.0
2016-08-12 17:52:00,104.0
2016-08-12 18:52:00,104.0
2016-08-12 19:52:00,103.0
2016-08-12 20:52:00,103.0
2016-08-13 10:52:00,104.0
2016-08-13 11:52:00,110.0
2016-08-13 12:52:00,110.0
2016-08-13 13:52:00,111.0
2016-08-13 14:52:00,114.0
2016-08-13 15:52:00,114.0
2016-08-13 16:52:00,112.0
2016-08-13 17:52:00,111.0
2016-08-13 18:52:00,107.0
2016-08-13 19:52:00,104.0
2016-08-13 20:52:00,104.0
2016-08-13 21:52:00,103.0
2016-08-14 11:52:00,103.0
2016-08-14 12:52:00,106.0
2016-08-14 13:52:00,106.0
2016-08-14 14:52:00,107.0
2016-08-14 15:52:00,103.0
2016-08-14 16:52:00,106.0
2016-08-14 17:52:00,105.0
2016-08-14 18:52:00,102.0
2016-08-14 19:52:00,102.0
2016-08-15 14:52:00,103.0
2016-08-15 15:52:00,104.0
2016-08-15 16:52:00,104.0
2016-08-15 17:52:00,103.0
2016-08-16 12:52:00,103.0
2016-08-16 13:52:00,107.0
2016-08-16 14:52:00,108.0
2016-08-16 15:52:00,107.0
2016-08-16 16:52:00,107.0
2016-08-16 17:52:00,103.0
2016-08-16 18:52:00,102.0
2016-09-08 13:52:00,102.0
2016-09-08 14:52:00,102.0
2016-09-08 16:52:00,103.0
2016-09-09 17:52:00,102.0
2016-09-10 12:52:00,103.0
2016-09-10 13:52:00,105.0
2016-09-10 14:52:00,104.0
2016-09-10 15:52:00,104.0
2016-09-10 16:52:00,103.0
2016-09-10 17:52:00,103.0
2016-12-15 06:52:00,14.0
2016-12-15 07:52:00,14.0
2016-12-15 08:52:00,12.0
2016-12-15 09:52:00,11.0
2016-12-15 10:52:00,12.0
2016-12-15 11:52:00,11.0
2016-12-15 12:52:00,12.0
2016-12-15 13:52:00,9.0
2016-12-15 14:52:00,10.0
2016-12-15 15:52:00,9.0
2016-12-15 16:52:00,7.0
2016-12-15 17:52:00,8.0
2016-12-15 18:52:00,9.0
2016-12-15 19:52:00,6.0
2016-12-15 20:52:00,8.0
2016-12-15 21:52:00,8.0
2016-12-15 22:52:00,8.0
2016-12-15 23:52:00,7.0
2016-12-16 00:52:00,10.0
2016-12-16 02:52:00,8.0
2016-12-16 03:52:00,6.0
2016-12-16 04:52:00,8.0
2016-12-16 06:52:00,8.0
2016-12-16 07:52:00,11.0
2016-12-16 08:52:00,9.0
2016-12-16 09:52:00,15.0
2017-01-06 23:52:00,16.0
2017-01-07 00:52:00,15.0
2017-01-07 02:52:00,15.0
2017-01-07 03:52:00,13.0
2017-01-07 04:17:00,14.0
2017-01-07 04:52:00,11.0
2017-01-07 05:32:00,12.0
2017-01-07 05:52:00,11.0
2017-01-07 06:15:00,13.0
2017-01-07 06:52:00,11.0
2017-01-07 07:52:00,11.0
2017-01-07 08:52:00,13.0
2017-01-07 09:52:00,10.0
2017-01-07 10:52:00,11.0
2017-01-07 11:52:00,10.0
2017-01-07 11:57:00,9.0
2017-01-07 12:01:00,8.0
2017-01-07 12:06:00,8.0
2017-01-07 12:17:00,9.0
2017-01-07 12:38:00,10.0
2017-01-07 12:45:00,8.0
2017-01-07 12:52:00,9.0
2017-01-07 13:47:00,8.0
2017-01-07 13:52:00,9.0
2017-01-07 13:56:00,10.0
2017-01-07 14:04:00,10.0
2017-01-07 14:11:00,10.0
2017-01-07 14:52:00,12.0
2017-01-07 15:52:00,11.0
2017-01-07 16:52:00,12.0
2017-01-07 17:52:00,11.0
2017-01-07 18:52:00,11.0
2017-01-07 19:52:00,6.0
2017-01-07 20:52:00,7.0
2017-01-07 21:52:00,6.0
2017-01-07 22:52:00,8.0
2017-01-07 23:52:00,9.0
2017-01-08 00:52:00,5.0
2017-01-08 01:52:00,4.0
2017-01-08 02:52:00,5.0
2017-01-08 03:52:00,7.0
2017-01-08 04:52:00,2.0
2017-01-08 05:52:00,-1.0
2017-01-08 06:52:00,1.0
2017-01-08 07:52:00,6.0
2017-01-08 08:52:00,5.0
2017-01-08 09:52:00,4.0
2017-01-08 10:52:00,6.0
2017-01-08 11:52:00,7.0
2017-01-08 12:52:00,9.0
2017-01-08 13:52:00,12.0
2017-01-08 14:52:00,9.0
2017-01-08 15:52:00,8.0
2017-01-08 16:52:00,8.0
2017-01-08 17:52:00,11.0
2017-01-08 18:52:00,9.0
2017-01-08 19:52:00,10.0
2017-01-08 20:52:00,10.0
2017-01-08 21:52:00,8.0
2017-01-08 22:52:00,9.0
2017-01-08 23:52:00,8.0
2017-01-09 00:52:00,9.0
2017-01-09 01:52:00,9.0
2017-01-09 02:52:00,8.0
2017-01-09 03:52:00,9.0
2017-01-09 04:52:00,10.0
2017-01-09 05:52:00,11.0
2017-01-09 06:52:00,11.0
2017-01-09 09:52:00,15.0
2017-01-09 10:52:00,14.0
2017-01-09 11:52:00,13.0
2017-01-09 12:52:00,14.0
2017-01-09 15:52:00,14.0
2017-01-09 16:52:00,13.0
2017-01-09 17:52:00,13.0
2017-01-09 18:52:00,12.0
2017-01-09 19:52:00,12.0
2017-01-09 20:52:00,12.0
2017-01-09 21:52:00,12.0
2017-01-09 22:52:00,12.0
2017-01-09 23:52:00,13.0
2017-01-10 00:52:00,13.0
2017-01-10 01:52:00,14.0
2017-01-10 02:52:00,13.0
2017-01-10 03:52:00,14.0
2017-01-10 04:52:00,14.0
2017-01-10 05:52:00,15.0
2017-01-10 06:52:00,16.0
2017-01-10 07:52:00,16.0
2017-01-10 08:52:00,16.0
2017-02-04 02:52:00,15.0
2017-02-09 18:52:00,16.0
2017-02-09 20:52:00,13.0
2017-02-09 21:52:00,14.0
2017-02-09 22:52:00,14.0
2017-02-09 23:52:00,12.0
2017-02-10 00:52:00,12.0
2017-02-10 01:52:00,12.0
2017-02-10 02:52:00,12.0
2017-02-10 03:52:00,12.0
2017-02-10 04:52:00,13.0
2017-02-10 05:52:00,16.0
2017-02-10 06:19:00,15.0
2017-02-10 07:52:00,16.0
2017-03-05 03:52:00,15.0
2017-03-05 04:52:00,13.0
2017-03-05 05:52:00,12.0
2017-03-05 06:52:00,11.0
2017-03-05 07:52:00,13.0
2017-03-11 01:52:00,15.0
2017-03-11 05:52:00,16.0
2017-03-11 06:52:00,16.0
2017-03-14 21:52:00,15.0
2017-03-14 22:52:00,16.0
2017-03-14 23:52:00,15.0
2017-03-15 00:52:00,14.0
2017-03-15 01:52:00,11.0
2017-03-15 02:52:00,11.0
2017-03-15 03:52:00,11.0
2017-03-15 04:52:00,9.0
2017-03-15 05:52:00,10.0
2017-03-15 06:52:00,11.0
2017-03-15 07:52:00,10.0
2017-03-15 08:52:00,13.0
2017-03-15 09:52:00,13.0
2017-03-15 10:52:00,13.0
2017-03-15 11:52:00,13.0
2017-03-15 12:52:00,16.0
2017-07-01 15:23:00,103.0
2017-07-13 13:52:00,103.0
2017-07-13 14:52:00,105.0
2017-07-13 15:52:00,104.0
2017-07-13 16:52:00,105.0
2017-07-13 17:52:00,104.0
2017-07-14 10:52:00,103.0
2017-07-14 11:52:00,104.0
2017-07-14 12:52:00,107.0
2017-07-14 13:52:00,105.0
2017-07-14 14:52:00,105.0
2017-07-14 15:52:00,107.0
2017-07-14 16:28:00,104.0
2017-07-19 13:52:00,102.0
2017-07-19 15:52:00,103.0
2017-07-20 11:52:00,102.0
2017-07-20 13:52:00,102.0
2017-07-20 16:52:00,102.0
2017-07-20 19:52:00,104.0
2017-07-21 13:52:00,102.0
2017-07-21 14:52:00,102.0
2017-07-21 15:52:00,102.0
2017-07-21 16:52:00,104.0
2017-08-18 13:52:00,106.0
2017-08-18 14:52:00,108.0
2017-08-18 15:52:00,108.0
2017-08-18 16:52:00,109.0
2017-08-18 17:25:00,103.0
2017-08-21 15:36:00,104.0
2017-08-21 15:52:00,103.0
