valid_time_gmt,feels_like
2016-12-14 22:53:00,-12.0
2016-12-14 23:53:00,-14.0
2016-12-15 00:53:00,-13.0
2016-12-15 01:53:00,-14.0
2016-12-15 02:53:00,-13.0
2016-12-15 03:53:00,-15.0
2016-12-15 04:53:00,-14.0
2016-12-15 05:53:00,-16.0
2016-12-15 06:53:00,-17.0
2016-12-15 07:53:00,-15.0
2016-12-15 08:53:00,-16.0
2016-12-15 09:53:00,-11.0
2016-12-15 10:53:00,-9.0
2016-12-15 11:53:00,-7.0
2016-12-15 12:53:00,-5.0
2016-12-15 13:53:00,-4.0
2016-12-15 14:53:00,-3.0
2016-12-15 15:53:00,-6.0
2016-12-15 16:53:00,-5.0
2016-12-15 17:53:00,-8.0
2016-12-15 18:53:00,-6.0
2016-12-15 19:53:00,-2.0
2016-12-15 20:53:00,-3.0
2016-12-15 21:53:00,-3.0
2016-12-15 22:53:00,-1.0
2016-12-18 03:04:00,-1.0
2016-12-18 03:53:00,-3.0
2016-12-18 05:53:00,-5.0
2016-12-18 06:53:00,-7.0
2016-12-18 07:53:00,-10.0
2016-12-18 08:53:00,-10.0
2016-12-18 09:53:00,-7.0
2016-12-18 10:53:00,-5.0
2016-12-18 11:53:00,-5.0
2016-12-18 12:53:00,-3.0
2016-12-18 13:53:00,-4.0
2016-12-18 14:53:00,-5.0
2016-12-18 15:53:00,-8.0
2016-12-18 16:53:00,-13.0
2016-12-18 17:53:00,-12.0
2016-12-18 18:53:00,-13.0
2016-12-18 19:53:00,-14.0
2016-12-18 20:53:00,-17.0
2016-12-18 21:53:00,-17.0
2016-12-18 22:53:00,-19.0
2016-12-18 23:53:00,-18.0
2016-12-19 00:53:00,-18.0
2016-12-19 01:53:00,-19.0
2016-12-19 02:53:00,-17.0
2016-12-19 03:53:00,-19.0
2016-12-19 04:53:00,-20.0
2016-12-19 05:53:00,-18.0
2016-12-19 06:53:00,-18.0
2016-12-19 07:53:00,-16.0
2016-12-19 08:53:00,-14.0
2016-12-19 09:53:00,-10.0
2016-12-19 10:53:00,-7.0
2016-12-19 11:53:00,-4.0
2016-12-19 12:53:00,-4.0
2016-12-19 13:53:00,-3.0
2016-12-19 14:53:00,-1.0
2016-12-19 15:53:00,-1.0
2016-12-19 20:53:00,-1.0
2016-12-19 21:53:00,-1.0
2017-01-04 01:53:00,-1.0
2017-01-04 02:53:00,-1.0
2017-01-04 03:53:00,-4.0
2017-01-04 04:53:00,-4.0
2017-01-04 05:53:00,-4.0
2017-01-04 06:53:00,-3.0
2017-01-04 07:53:00,-3.0
2017-01-04 08:53:00,-5.0
2017-01-04 09:53:00,-2.0
2017-01-04 18:53:00,-1.0
2017-01-04 19:53:00,-2.0
2017-01-04 20:53:00,-3.0
2017-01-04 21:53:00,-3.0
2017-01-04 22:53:00,-5.0
2017-01-04 23:53:00,-5.0
2017-01-05 00:53:00,-7.0
2017-01-05 01:53:00,-7.0
2017-01-05 02:53:00,-8.0
2017-01-05 03:53:00,-7.0
2017-01-05 04:53:00,-5.0
2017-01-05 05:53:00,-6.0
2017-01-05 06:53:00,-4.0
2017-01-05 07:53:00,-5.0
2017-01-05 08:53:00,-6.0
2017-01-05 09:53:00,-2.0
2017-01-05 10:53:00,-2.0
2017-01-05 11:53:00,-3.0
2017-01-05 12:53:00,-5.0
2017-01-05 13:53:00,-3.0
2017-01-05 16:53:00,-3.0
2017-01-05 17:53:00,-5.0
2017-01-05 18:53:00,-3.0
2017-01-05 19:53:00,-5.0
2017-01-05 20:53:00,-7.0
2017-01-05 21:53:00,-8.0
2017-01-05 22:53:00,-10.0
2017-01-05 23:53:00,-9.0
2017-01-06 00:53:00,-8.0
2017-01-06 01:53:00,-9.0
2017-01-06 02:53:00,-11.0
2017-01-06 03:53:00,-15.0
2017-01-06 04:53:00,-13.0
2017-01-06 05:53:00,-13.0
2017-01-06 06:53:00,-13.0
2017-01-06 07:53:00,-14.0
2017-01-06 08:53:00,-13.0
2017-01-06 09:53:00,-11.0
2017-01-06 10:53:00,-8.0
2017-01-06 11:53:00,-7.0
2017-01-06 12:21:00,-4.0
2017-01-06 12:53:00,-4.0
2017-01-06 13:53:00,-2.0
2017-01-06 14:53:00,-6.0
2017-01-06 15:53:00,-3.0
2017-01-06 16:53:00,-5.0
2017-01-06 17:53:00,-8.0
2017-01-06 18:53:00,-7.0
2017-01-06 19:53:00,-8.0
2017-01-06 20:53:00,-7.0
2017-01-06 21:53:00,-11.0
2017-01-06 22:53:00,-10.0
2017-01-06 23:53:00,-8.0
2017-01-07 00:53:00,-6.0
2017-01-07 01:53:00,-6.0
2017-01-07 02:53:00,-8.0
2017-01-07 03:53:00,-9.0
2017-01-07 04:53:00,-9.0
2017-01-07 05:53:00,-8.0
2017-01-07 06:53:00,-9.0
2017-01-07 07:53:00,-8.0
2017-01-07 08:53:00,-3.0
2017-01-07 09:53:00,-1.0
2017-01-07 10:53:00,-1.0
2017-01-07 17:53:00,-1.0
2017-01-07 18:53:00,-1.0
2017-01-07 19:53:00,-1.0
2017-01-07 20:53:00,-2.0
2017-01-07 21:53:00,-7.0
2017-01-07 22:53:00,-7.0
2017-01-07 23:53:00,-10.0
2017-01-08 00:53:00,-8.0
2017-01-08 01:53:00,-9.0
2017-01-08 02:53:00,-7.0
2017-01-08 03:53:00,-6.0
2017-01-08 04:53:00,-10.0
2017-01-08 05:53:00,-8.0
2017-01-08 06:53:00,-7.0
2017-01-08 07:53:00,-6.0
2017-01-08 08:53:00,-6.0
2017-02-09 04:53:00,-2.0
2017-02-09 06:53:00,-1.0
