valid_time_gmt,wspd
2016-02-24 17:53:00,29.0
2016-02-28 12:53:00,28.0
2016-03-16 03:53:00,26.0
2016-03-16 10:53:00,29.0
2016-03-16 13:53:00,33.0
2016-03-16 14:53:00,33.0
2016-03-16 15:53:00,37.0
2016-03-16 16:53:00,26.0
2016-04-02 11:43:00,38.0
2016-04-02 11:53:00,26.0
2016-04-02 12:53:00,31.0
2016-04-02 13:06:00,36.0
2016-04-02 13:17:00,30.0
2016-04-02 13:26:00,26.0
2016-04-02 14:06:00,30.0
2016-04-02 15:33:00,26.0
2016-04-02 15:53:00,31.0
2016-04-02 16:25:00,29.0
2016-04-02 17:30:00,31.0
2016-04-03 13:53:00,29.0
2016-04-03 14:53:00,28.0
2016-04-03 16:53:00,26.0
2016-05-07 11:53:00,30.0
2016-05-25 17:33:00,30.0
2016-05-31 15:03:00,28.0
2016-05-31 15:16:00,26.0
2016-06-22 20:54:00,31.0
2016-07-13 19:24:00,29.0
2016-07-23 22:24:00,28.0
2016-07-24 18:53:00,26.0
2016-08-19 10:19:00,26.0
2016-10-17 22:53:00,26.0
2016-11-10 12:53:00,26.0
2016-11-18 15:53:00,26.0
2016-11-18 18:53:00,26.0
2016-11-18 19:53:00,29.0
2016-11-19 08:53:00,26.0
2016-12-26 14:53:00,28.0
2017-01-10 11:53:00,31.0
2017-01-10 12:38:00,29.0
2017-01-10 12:53:00,29.0
2017-01-10 13:53:00,26.0
2017-01-10 14:29:00,28.0
2017-01-10 14:49:00,29.0
2017-01-10 14:53:00,31.0
2017-01-10 15:18:00,28.0
2017-01-10 15:53:00,31.0
2017-01-10 16:53:00,39.0
2017-01-10 17:53:00,32.0
2017-01-10 18:53:00,29.0
2017-01-10 19:53:00,29.0
2017-01-10 21:53:00,26.0
2017-01-31 13:20:00,28.0
2017-02-10 11:53:00,26.0
2017-02-12 12:53:00,32.0
2017-02-12 13:53:00,29.0
2017-02-12 14:53:00,30.0
2017-03-01 18:53:00,29.0
2017-03-07 00:53:00,30.0
2017-03-07 01:34:00,32.0
2017-03-07 10:53:00,26.0
2017-03-08 07:53:00,28.0
2017-03-08 09:53:00,30.0
2017-03-08 10:53:00,32.0
2017-03-08 11:53:00,36.0
2017-03-08 12:53:00,33.0
2017-03-08 13:53:00,32.0
2017-03-08 14:53:00,33.0
2017-03-08 15:53:00,28.0
2017-03-08 16:53:00,28.0
2017-03-21 22:53:00,26.0
2017-03-24 11:53:00,26.0
2017-03-30 05:06:00,29.0
2017-04-05 17:13:00,26.0
2017-04-05 17:53:00,29.0
2017-04-05 18:53:00,31.0
2017-04-05 19:53:00,29.0
2017-04-05 20:53:00,29.0
2017-04-05 21:53:00,26.0
2017-04-05 23:53:00,26.0
2017-04-27 08:53:00,26.0
2017-04-29 10:53:00,26.0
2017-04-29 14:19:00,26.0
2017-04-29 19:53:00,30.0
2017-04-29 20:01:00,26.0
2017-04-29 20:53:00,33.0
2017-04-29 20:55:00,31.0
2017-04-29 21:23:00,31.0
2017-04-29 21:40:00,28.0
2017-04-29 21:53:00,29.0
2017-04-29 22:53:00,26.0
2017-05-17 14:53:00,26.0
2017-05-17 16:53:00,26.0
2017-05-17 18:53:00,29.0
2017-05-17 22:53:00,26.0
2017-05-17 23:53:00,29.0
2017-05-18 00:40:00,31.0
2017-05-19 10:37:00,26.0
2017-06-10 14:53:00,28.0
2017-06-10 15:53:00,29.0
2017-06-14 18:00:00,28.0
2017-07-16 03:53:00,26.0
2017-07-16 04:29:00,26.0
2017-07-21 20:36:00,29.0
2017-08-03 21:04:00,29.0
