key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
YMML,observation,2021-10-08 00:00:00,YMML,Melbourne,2021100800,N,45.5,33.0,3300.0,0100000000,,,42.0,45.5,87.0,29.56,6.0,42.0,360.0,N,,7.5,,,,,,Low,42.0,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 01:00:00,YMML,Melbourne,2021100801,N,45.0,33.0,3300.0,0100000000,,,41.0,45.0,87.0,29.56,6.0,39.0,10.0,N,,12.0,,,,,,Low,39.0,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 02:00:00,YMML,Melbourne,2021100802,N,45.0,33.0,3300.0,0100000000,,,41.0,45.0,87.0,29.56,6.0,38.5,10.0,N,,12.5,,,,,,Low,38.5,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 03:00:00,YMML,Melbourne,2021100803,N,45.0,33.0,3300.0,0100000000,,,39.0,45.0,81.0,29.55,6.0,38.0,10.0,N,,13.5,,,,,,Low,38.0,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 04:00:00,YMML,Melbourne,2021100804,N,44.0,29.0,2900.0,1000000000,,,39.0,44.0,84.0,29.54,6.0,37.0,360.0,N,,13.0,,,,,,Low,37.0,0.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-10-08 05:00:00,YMML,Melbourne,2021100805,N,44.0,33.0,3300.0,0100000000,,,39.0,44.0,84.0,29.54,6.0,37.0,10.0,N,,13.5,,,,,,Low,37.0,0.0,,,,,FEW,,,,,,,,,
YMML,observation,2021-10-08 06:00:00,YMML,Melbourne,2021100806,N,43.0,33.0,3300.0,0100000000,,,39.0,43.0,87.0,29.54,6.0,36.0,10.0,N,,14.0,,,,,,Low,36.0,0.0,,,,,FEW,,,,,,,,,
YMML,observation,2021-10-08 07:00:00,YMML,Melbourne,2021100807,D,44.5,34.0,3400.0,0100000000,,,40.0,44.5,84.0,29.54,6.0,38.5,10.0,N,,13.0,,,,,,Low,38.5,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 08:00:00,YMML,Melbourne,2021100808,D,48.0,34.0,3400.0,0100000000,,,42.0,48.0,78.5,29.55,6.0,45.5,10.0,N,,12.0,,,,,,Low,45.5,0.5,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 09:00:00,YMML,Melbourne,2021100809,D,54.5,34.0,3400.0,0100000000,,,45.5,54.5,72.0,29.55,6.0,54.5,10.0,N,,12.5,,,,,,Low,54.5,1.5,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 10:00:00,YMML,Melbourne,2021100810,D,58.0,34.0,3400.0,0100000000,,,45.0,58.0,61.0,29.54,6.0,58.0,10.0,N,,13.5,,,,,,Moderate,58.0,2.5,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 11:00:00,YMML,Melbourne,2021100811,D,62.0,28.0,2800.0,1000000000,,,43.0,62.0,50.0,29.525,6.0,62.0,10.0,N,,14.0,,,,,,Low,62.0,2.5,,,,,BKN,,,,,,,,,
YMML,observation,2021-10-08 12:00:00,YMML,Melbourne,2021100812,D,63.5,28.0,2800.0,1000000000,,,43.0,63.5,46.5,29.51,6.0,63.5,20.0,NNE,,15.5,,,,,,Moderate,63.5,3.0,,,,,BKN,,,,,,,,,
YMML,observation,2021-10-08 13:00:00,YMML,Melbourne,2021100813,D,65.0,28.0,2800.0,1000000000,,,43.0,65.0,44.0,29.495,6.0,65.0,10.0,N,,17.5,,,,,,Moderate,65.0,3.0,,,,,BKN,,,,,,,,,
YMML,observation,2021-10-08 14:00:00,YMML,Melbourne,2021100814,D,65.33333333333333,28.0,2800.0,1000000000,,,43.66666666666666,65.33333333333333,44.66666666666666,29.48,6.0,65.33333333333333,10.0,N,,19.0,,,,,,Moderate,65.33333333333333,3.0,,,,,BKN,,,,,,,,,
YMML,observation,2021-10-08 15:00:00,YMML,Melbourne,2021100815,D,67.0,28.0,2800.0,1000000000,,,45.0,67.0,44.5,29.45,6.0,67.0,10.0,N,,17.5,,,,,,Moderate,67.0,3.5,,,,,BKN,,,,,,,,,
YMML,observation,2021-10-08 16:00:00,YMML,Melbourne,2021100816,D,68.0,34.0,3400.0,0100000000,,,43.0,68.0,40.0,29.45,6.0,68.0,360.0,N,,16.5,,,,,,Moderate,68.0,2.5,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 17:00:00,YMML,Melbourne,2021100817,D,68.0,34.0,3400.0,0100000000,,,42.0,68.0,38.5,29.435,6.0,68.0,350.0,N,,17.0,,,,,,Low,68.0,1.5,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 18:00:00,YMML,Melbourne,2021100818,D,66.0,34.0,3400.0,0100000000,,,42.0,66.0,41.5,29.435,6.0,66.0,360.0,N,,15.5,,,,,,Low,66.0,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 19:00:00,YMML,Melbourne,2021100819,D,63.5,34.0,3400.0,0100000000,,,42.0,63.5,45.0,29.45,6.0,63.5,360.0,N,,12.0,,,,,,Low,63.5,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 20:00:00,YMML,Melbourne,2021100820,N,56.0,33.0,3300.0,0100000000,,,44.0,56.0,63.0,29.45,6.0,56.0,360.0,N,,8.0,,,,,,Low,56.0,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 21:00:00,YMML,Melbourne,2021100821,N,56.0,33.0,3300.0,0100000000,,,45.0,56.0,65.0,29.45,6.0,56.0,20.0,NNE,,10.5,,,,,,Low,56.0,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-10-08 22:00:00,YMML,Melbourne,2021100822,N,57.0,33.0,3300.0,0100000000,,,44.0,57.0,61.0,29.465,6.0,57.0,360.0,N,,12.5,,,,,,Low,57.0,0.0,,,,,CLR,,,,,,,,,
