key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
YMML,observation,2021-04-11 00:00:00,YMML,Melbourne,2021041100,N,45.0,29.0,2980.0,0010000000,,,39.0,45.0,81.0,29.375,6.0,38.0,260.0,W,,13.0,,,,,,Low,38.0,0.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 01:00:00,YMML,Melbourne,2021041101,N,45.0,33.0,3300.0,0100000000,,,39.0,45.0,81.0,29.39,6.0,37.0,270.0,W,,17.0,,,,,,Low,37.0,0.0,,,,,CLR,,,,,,,,,
YMML,observation,2021-04-11 02:00:00,YMML,Melbourne,2021041102,N,45.0,29.0,2900.0,1000000000,,,38.0,45.0,78.5,29.39,6.0,37.0,270.0,W,,17.5,,,,,,Low,37.0,0.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 03:00:00,YMML,Melbourne,2021041103,N,45.0,29.0,2900.0,1000000000,,,38.0,45.0,78.5,29.39,6.0,37.0,260.0,W,,17.5,,,,,,Low,37.0,0.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 04:00:00,YMML,Melbourne,2021041104,N,45.0,33.0,3300.0,0100000000,,,37.0,45.0,76.0,29.39,6.0,37.0,270.0,W,,18.5,,,,,,Low,37.0,0.0,,,,,FEW,,,,,,,,,
YMML,observation,2021-04-11 05:00:00,YMML,Melbourne,2021041105,N,45.0,29.0,2900.0,1000000000,,,39.0,45.0,81.0,29.42,6.0,37.0,270.0,W,,17.0,,,,,,Low,37.0,0.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 06:00:00,YMML,Melbourne,2021041106,N,45.0,11.0,1101.0,0010000000,,,39.0,45.0,81.0,29.45,6.0,37.5,260.0,W,,15.5,,,,,,Low,37.5,0.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 07:00:00,YMML,Melbourne,2021041107,D,45.5,28.0,2880.0,0010000000,,,39.0,45.5,78.5,29.465,6.0,38.0,270.0,W,,18.5,,,,,,Low,38.0,0.0,,,,,BKN,,,,,,,,,
YMML,observation,2021-04-11 08:00:00,YMML,Melbourne,2021041108,D,47.0,30.0,3000.0,1000000000,,,39.0,47.0,73.5,29.495,6.0,40.5,270.0,W,,17.0,,,,,,Low,40.5,0.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 09:00:00,YMML,Melbourne,2021041109,D,50.0,30.0,3000.0,1000000000,,,41.0,50.0,71.0,29.51,6.0,50.0,250.0,WSW,,14.0,,,,,,Low,50.0,1.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 10:00:00,YMML,Melbourne,2021041110,D,54.0,28.0,2890.0,1000010000,,,38.333333333333336,54.0,55.66666666666666,29.51,6.0,54.0,230.0,SW,,21.33333333333333,,,,,,Low,54.0,2.333333333333333,,,,,BKN,,,,,,,,,
YMML,observation,2021-04-11 11:00:00,YMML,Melbourne,2021041111,D,53.6,26.0,2685.0,0010000000,,,39.0,53.6,58.8,29.528000000000002,5.0,53.6,230.0,SW,,24.0,,,,,,Moderate,53.6,2.8,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 12:00:00,YMML,Melbourne,2021041112,D,53.25,28.0,2800.0,1000000000,,,42.5,53.25,67.25,29.54,4.75,53.25,210.0,SSW,,20.25,,,,,,Moderate,53.25,3.0,,,,,BKN,,,,,,,,,
YMML,observation,2021-04-11 13:00:00,YMML,Melbourne,2021041113,D,55.0,28.0,2800.0,1000000000,,,40.333333333333336,55.0,59.0,29.54000000000001,6.0,55.0,210.0,SSW,,20.0,,,,,,Moderate,55.0,2.333333333333333,,,,,BKN,,,,,,,,,
YMML,observation,2021-04-11 14:00:00,YMML,Melbourne,2021041114,D,56.5,30.0,3090.0,1000010000,,,39.0,56.5,52.0,29.54,6.0,56.5,220.0,SW,,22.25,,,,,,Moderate,56.5,2.0,,,,,SCT,,,,,,,,,
YMML,observation,2021-04-11 15:00:00,YMML,Melbourne,2021041115,D,57.0,28.0,2890.0,1000010000,,,36.5,57.0,46.0,29.56,6.0,57.0,240.0,WSW,,22.5,,,,,,Low,57.0,1.0,,,,,BKN,,,,,,,,,
YMML,observation,2021-04-11 16:00:00,YMML,Melbourne,2021041116,D,56.5,30.0,3090.0,1000010000,,,35.25,56.5,44.25,29.5675,6.0,56.5,210.0,SSW,,22.5,,,,,,Low,56.5,0.5,,,,,SCT,,,,,,,,,
