,uv_index
-488,0.00031279324366593683
-482,0.00031279324366593683
-478,0.00031279324366593683
-474,0.00031279324366593683
-468,0.00031279324366593683
-464,0.00031279324366593683
-446,0.00031279324366593683
-440,0.00031279324366593683
-438,0.00031279324366593683
-430,0.00031279324366593683
-418,0.00031279324366593683
-416,0.00031279324366593683
-410,0.00031279324366593683
-586,0.00031279324366593683
-23,0.00031279324366593683
-165,0.00031279324366593683
-27,0.00031279324366593683
-161,0.00031279324366593683
-159,0.00031279324366593683
-155,0.00031279324366593683
-153,0.00031279324366593683
-141,0.00031279324366593683
-139,0.00031279324366593683
-137,0.00031279324366593683
-131,0.00031279324366593683
-125,0.00031279324366593683
-123,0.00031279324366593683
-119,0.00031279324366593683
-113,0.00031279324366593683
-111,0.00031279324366593683
-107,0.00031279324366593683
-103,0.00031279324366593683
-101,0.00031279324366593683
-89,0.00031279324366593683
-83,0.00031279324366593683
-73,0.00031279324366593683
-71,0.00031279324366593683
-69,0.00031279324366593683
-45,0.00031279324366593683
-41,0.00031279324366593683
-35,0.00031279324366593683
-31,0.00031279324366593683
-542,0.00031279324366593683
