valid_time_gmt,gust
2021-10-29 07:30:00,60.0
2021-11-13 08:30:00,21.0
2021-11-18 21:57:00,58.0
2021-11-18 22:00:00,58.0
2021-12-01 16:26:00,66.0
2021-12-01 16:30:00,66.0
2021-12-19 14:42:00,55.0
2021-12-19 14:55:00,52.0
2021-12-28 12:30:00,21.0
2022-01-28 00:00:00,22.0
2022-01-31 12:00:00,17.0
2022-02-20 09:54:00,23.0
