valid_time_gmt,uv_index
2009-10-16 11:30:00,-257.0
2009-10-16 12:00:00,-287.0
2009-10-16 12:30:00,-308.0
2009-10-16 13:00:00,-317.0
2009-10-16 13:30:00,-313.0
2009-10-16 14:00:00,-195.0
2009-10-16 14:30:00,-270.0
2009-10-16 15:00:00,-235.0
2009-10-16 15:30:00,-196.0
2009-10-17 11:00:00,-222.0
2009-10-17 11:30:00,-260.0
2009-10-17 12:00:00,-290.0
2009-10-17 12:30:00,-311.0
2009-10-17 12:45:00,-317.0
2009-10-17 13:00:00,-320.0
2009-10-17 13:30:00,-316.0
2009-10-17 14:00:00,-300.0
2009-10-17 14:30:00,-273.0
2009-10-17 15:00:00,-238.0
2009-10-17 15:30:00,-198.0
2009-10-18 11:00:00,-225.0
2009-10-18 11:30:00,-263.0
2009-10-18 12:00:00,-293.0
2009-10-18 12:30:00,-314.0
2009-10-18 13:00:00,-323.0
2009-10-18 13:30:00,-319.0
2009-10-18 14:00:00,-303.0
2009-10-18 14:30:00,-275.0
2009-10-18 15:00:00,-240.0
2009-10-18 15:30:00,-200.0
2009-10-21 11:00:00,-233.0
2009-10-21 12:00:00,-199.0
2009-10-21 12:30:00,-213.0
2009-10-21 13:00:00,-333.0
2009-10-21 13:30:00,-216.0
2009-10-23 10:30:00,-196.0
2009-10-23 11:00:00,-238.0
2009-10-23 11:30:00,-277.0
2009-10-23 12:00:00,-309.0
2009-10-23 12:30:00,-217.0
2009-10-23 13:00:00,-223.0
2009-10-23 13:30:00,-220.0
2009-10-23 14:00:00,-209.0
2009-10-25 10:30:00,-200.0
2009-10-25 11:00:00,-243.0
2009-10-25 11:30:00,-282.0
2009-10-25 12:00:00,-314.0
2009-10-25 12:30:00,-336.0
2009-10-25 13:00:00,-345.0
2009-10-25 13:30:00,-340.0
2009-10-25 14:00:00,-212.0
2009-10-26 11:30:00,-285.0
2009-10-26 12:00:00,-317.0
2009-10-26 12:30:00,-339.0
2009-10-26 13:00:00,-229.0
2009-10-27 12:00:00,-211.0
2009-10-27 12:30:00,-225.0
2009-10-27 13:00:00,-231.0
2009-10-28 10:30:00,-207.0
2009-10-28 11:00:00,-251.0
2009-10-28 12:00:00,-323.0
2009-10-28 12:30:00,-344.0
2009-10-28 13:00:00,-353.0
2009-10-28 13:30:00,-348.0
2009-10-28 14:00:00,-330.0
2009-10-28 14:30:00,-301.0
2009-10-28 15:00:00,-263.0
2009-10-28 15:30:00,-220.0
2009-10-29 14:30:00,-303.0
2009-10-29 14:38:00,-294.0
2009-10-29 14:40:00,-291.0
2009-10-29 15:00:00,-265.0
2009-10-29 15:30:00,-222.0
2009-10-30 10:30:00,-211.0
2009-10-30 10:49:00,-239.0
2009-10-30 11:00:00,-255.0
2009-10-30 11:05:00,-262.0
2009-10-30 11:19:00,-281.0
2009-10-30 11:30:00,-295.0
2009-10-30 12:00:00,-328.0
2009-10-30 12:30:00,-350.0
2009-10-30 13:00:00,-359.0
2009-10-31 15:00:00,-270.0
2009-10-31 15:30:00,-226.0
2009-11-01 10:00:00,-227.0
2009-11-01 10:30:00,-288.0
2009-11-01 11:00:00,-378.0
2009-11-01 11:30:00,-437.0
2009-11-01 12:00:00,-485.0
2009-11-01 12:30:00,-517.0
2009-11-01 13:00:00,-531.0
2009-11-01 13:30:00,-523.0
2009-11-01 14:00:00,-496.0
2009-11-01 14:30:00,-453.0
2009-11-01 15:00:00,-396.0
2009-11-01 15:30:00,-333.0
2009-11-01 16:00:00,-198.0
2009-11-03 11:30:00,-218.0
2009-11-03 12:00:00,-242.0
2009-11-03 12:30:00,-258.0
2009-11-03 13:04:00,-264.0
2009-11-03 14:00:00,-375.0
2009-11-03 14:30:00,-342.0
2009-11-03 15:00:00,-300.0
2009-11-03 15:32:00,-249.0
2009-11-03 16:00:00,-202.0
2009-11-04 11:00:00,-289.0
2009-11-04 11:30:00,-333.0
2009-11-04 12:00:00,-370.0
2009-11-04 12:30:00,-394.0
2009-11-04 13:00:00,-404.0
2009-11-04 13:30:00,-398.0
2009-11-04 14:00:00,-378.0
2009-11-04 14:30:00,-345.0
2009-11-04 15:00:00,-302.0
2009-11-04 15:30:00,-254.0
2009-11-04 16:00:00,-204.0
2009-11-05 10:30:00,-241.0
2009-11-05 11:00:00,-291.0
2009-11-05 11:30:00,-336.0
2009-11-05 12:00:00,-372.0
2009-11-05 12:30:00,-397.0
2009-11-05 15:00:00,-201.0
2009-11-13 10:00:00,-203.0
2009-11-13 11:00:00,-201.0
2009-11-14 14:00:00,-402.0
2009-11-15 10:00:00,-205.0
2009-11-16 10:00:00,-206.0
2009-11-16 10:30:00,-259.0
2009-11-16 11:00:00,-310.0
2009-11-16 11:30:00,-357.0
2009-11-16 12:00:00,-395.0
2009-11-16 13:00:00,-285.0
2009-11-17 10:00:00,-207.0
2009-11-17 10:30:00,-260.0
2009-11-17 11:00:00,-312.0
2009-11-17 11:30:00,-358.0
2009-11-17 12:00:00,-397.0
2009-11-17 12:30:00,-279.0
2009-11-20 14:00:00,-415.0
2009-11-20 14:04:00,-411.0
2009-11-20 14:14:00,-401.0
2009-11-20 14:30:00,-381.0
2009-11-20 14:39:00,-369.0
2009-11-20 16:00:00,-233.0
2009-11-21 09:30:00,-215.0
2009-11-21 10:00:00,-283.0
2009-11-21 10:30:00,-354.0
2009-11-21 11:00:00,-424.0
2009-11-21 11:30:00,-488.0
2009-11-21 12:00:00,-403.0
2009-11-21 12:30:00,-430.0
2009-11-21 13:00:00,-441.0
2009-11-21 13:30:00,-437.0
2009-11-21 14:30:00,-383.0
2009-11-21 15:00:00,-339.0
2009-11-21 15:30:00,-288.0
2009-11-21 16:00:00,-235.0
2009-11-22 10:00:00,-212.0
2009-11-22 10:17:00,-242.0
2009-11-22 10:30:00,-265.0
2009-11-22 10:41:00,-284.0
2009-11-22 11:00:00,-317.0
2009-11-22 11:30:00,-365.0
2009-11-22 12:00:00,-404.0
2009-11-22 12:17:00,-421.0
2009-11-22 12:30:00,-431.0
2009-11-22 12:47:00,-440.0
2009-11-22 13:00:00,-443.0
2009-11-22 13:30:00,-439.0
2009-11-22 14:00:00,-419.0
2009-11-22 14:30:00,-385.0
2009-11-22 15:23:00,-302.0
2009-11-22 15:30:00,-290.0
2009-11-22 15:48:00,-258.0
2009-11-22 16:00:00,-237.0
2009-11-22 16:12:00,-216.0
2009-11-23 10:00:00,-212.0
2009-11-23 10:30:00,-266.0
2009-11-23 11:00:00,-318.0
2009-11-23 11:30:00,-366.0
2009-11-23 12:00:00,-405.0
2009-11-23 12:30:00,-433.0
2009-11-23 13:00:00,-445.0
2009-11-23 13:30:00,-441.0
2009-11-23 14:00:00,-421.0
2009-11-26 10:00:00,-214.0
2009-11-26 10:30:00,-268.0
2009-11-26 11:00:00,-321.0
2009-11-26 11:30:00,-369.0
2009-11-26 12:00:00,-409.0
2009-11-26 12:30:00,-437.0
2009-11-26 13:00:00,-449.0
2009-11-26 13:30:00,-445.0
2009-11-26 14:00:00,-426.0
2009-11-26 14:06:00,-420.0
2009-11-26 14:13:00,-413.0
2009-11-26 14:26:00,-397.0
2009-11-26 14:30:00,-392.0
2009-11-26 15:00:00,-348.0
2009-11-26 15:30:00,-297.0
2009-11-26 16:00:00,-244.0
2009-11-26 16:13:00,-221.0
2009-11-27 10:00:00,-215.0
2009-11-27 10:30:00,-268.0
2009-11-27 11:00:00,-321.0
2009-11-27 11:30:00,-370.0
2009-11-27 12:00:00,-410.0
2009-11-27 12:30:00,-438.0
2009-11-27 13:00:00,-450.0
2009-11-27 13:30:00,-447.0
2009-11-27 14:00:00,-428.0
2009-11-27 14:30:00,-394.0
2009-11-27 15:00:00,-350.0
2009-11-27 15:30:00,-197.0
2009-11-28 10:30:00,-269.0
2009-11-28 11:00:00,-322.0
2009-11-28 11:30:00,-371.0
2009-11-28 16:00:00,-247.0
2009-11-29 10:00:00,-215.0
2009-11-29 10:30:00,-269.0
2009-11-29 11:00:00,-323.0
2009-11-29 11:30:00,-371.0
2009-11-29 12:00:00,-412.0
2009-11-29 12:30:00,-440.0
2009-11-29 12:44:00,-448.0
2009-11-29 13:00:00,-453.0
2009-11-29 13:30:00,-450.0
2009-11-29 14:00:00,-431.0
2009-11-29 14:30:00,-397.0
2009-11-29 15:00:00,-353.0
2009-11-29 15:30:00,-302.0
2009-11-29 16:00:00,-249.0
2009-11-29 16:30:00,-195.0
2009-11-30 10:00:00,-216.0
2009-11-30 10:30:00,-270.0
2009-11-30 11:00:00,-323.0
2009-11-30 11:30:00,-372.0
2009-11-30 12:00:00,-412.0
2009-11-30 12:30:00,-441.0
2009-11-30 13:00:00,-454.0
2009-11-30 13:30:00,-451.0
2009-11-30 14:00:00,-432.0
2009-11-30 14:30:00,-399.0
2009-11-30 15:00:00,-355.0
2009-11-30 15:30:00,-304.0
2009-11-30 16:00:00,-250.0
2009-12-01 10:30:00,-270.0
2009-12-01 11:00:00,-339.0
2009-12-01 11:30:00,-391.0
2009-12-01 12:00:00,-285.0
2009-12-01 12:22:00,-301.0
2009-12-01 12:30:00,-305.0
2009-12-03 14:30:00,-423.0
2009-12-03 14:39:00,-411.0
2009-12-03 14:42:00,-406.0
2009-12-03 14:50:00,-394.0
2009-12-03 15:00:00,-377.0
2009-12-03 15:15:00,-351.0
2009-12-03 15:30:00,-324.0
2009-12-03 16:29:00,-213.0
2009-12-04 11:00:00,-224.0
2009-12-04 11:30:00,-258.0
2009-12-04 12:00:00,-435.0
2009-12-04 12:30:00,-466.0
2009-12-04 13:00:00,-481.0
2009-12-04 13:30:00,-478.0
2009-12-04 14:00:00,-459.0
2009-12-04 14:30:00,-425.0
2009-12-04 15:00:00,-379.0
2009-12-04 15:30:00,-326.0
2009-12-04 16:00:00,-269.0
2009-12-05 10:00:00,-227.0
2009-12-05 10:30:00,-284.0
2009-12-05 11:00:00,-340.0
2009-12-05 11:30:00,-392.0
2009-12-05 12:00:00,-436.0
2009-12-05 12:30:00,-467.0
2009-12-05 13:00:00,-482.0
